cart_items_id,Created_at,Quantity,Mockup_ID,Mockup_version,Sock_unit_price,Pkg_unit_price,Product_ID,Unit_price,Cart_total,Created_on
115133,2024-03-21 13:06:01.704000+00:00,120,230463,1,12.29,,,,120,2024-03-21
115153,2024-03-21 14:38:38.049000+00:00,170,229932,1,6.81,,,,500,2024-03-21
115154,2024-03-21 14:38:45.467000+00:00,30,229931,1,9.97,,,,100,2024-03-21
115155,2024-03-21 14:38:45.475000+00:00,170,229932,1,6.81,,,,500,2024-03-21
115131,2024-03-21 12:55:13.101000+00:00,60,85321,1,14.24,,,,60,2024-03-21
115165,2024-03-21 15:12:15.912000+00:00,125,205584,7,11.42,,,,125,2024-03-21
115137,2024-03-21 14:11:43.991000+00:00,,,,,1.5,,,103,2024-03-21
115138,2024-03-21 14:11:44.049000+00:00,103,45127,1,9.97,,,,103,2024-03-21
115158,2024-03-21 14:42:21.509000+00:00,200,229472,1,8.0,,,,200,2024-03-21
115141,2024-03-21 14:24:43.855000+00:00,,,,,1.0,,,120,2024-03-21
115142,2024-03-21 14:30:27.383000+00:00,,,,,1.5,,,60,2024-03-21
115143,2024-03-21 14:30:27.399000+00:00,60,229593,3,9.97,,,,60,2024-03-21
115144,2024-03-21 14:32:58.271000+00:00,,,,,1.5,,,60,2024-03-21
115167,2024-03-21 15:12:47.640000+00:00,125,204472,2,11.42,,,,125,2024-03-21
115150,2024-03-21 14:36:10.616000+00:00,,,,,0.41,,,500,2024-03-21
115151,2024-03-21 14:36:10.629000+00:00,160,229932,1,6.81,,,,500,2024-03-21
115152,2024-03-21 14:38:38.041000+00:00,30,229931,1,9.97,,,,100,2024-03-21
115161,2024-03-21 15:05:26.641000+00:00,,,,,1.25,,,60,2024-03-21
115162,2024-03-21 15:05:26.655000+00:00,60,230473,1,8.0,,,,60,2024-03-21
115176,2024-03-21 15:32:59.502000+00:00,,,,,0.34,,,2000,2024-03-21
115166,2024-03-21 15:12:15.929000+00:00,,,,,0.7,,,125,2024-03-21
115168,2024-03-21 15:12:47.654000+00:00,,,,,0.7,,,125,2024-03-21
115177,2024-03-21 15:35:28.911000+00:00,,,,,12.5,,,2,2024-03-21
115178,2024-03-21 15:35:28.934000+00:00,2,154787,7,75.0,,,,2,2024-03-21
115175,2024-03-21 15:32:59.481000+00:00,2000,230110,2,9.37,,,,2000,2024-03-21
115190,2024-03-21 16:23:17.818000+00:00,,,,,0.39,,,850,2024-03-21
115183,2024-03-21 16:00:03.091000+00:00,,,,,,,,120,2024-03-21
115189,2024-03-21 16:23:17.801000+00:00,850,164803,9,10.04,,,,850,2024-03-21
115188,2024-03-21 16:06:24.206000+00:00,120,175151,1,8.6,,,,120,2024-03-21
115140,2024-03-21 14:24:43.831000+00:00,0,219932,1,8.0,,,,120,2024-03-21
115195,2024-03-21 16:34:11.305000+00:00,,,,,12.5,,,2,2024-03-21
115253,2024-03-21 17:47:21.423000+00:00,2,,,,,30811,0.2,240,2024-03-21
115196,2024-03-21 16:34:11.338000+00:00,2,230049,1,75.0,,,,2,2024-03-21
115258,2024-03-21 17:54:45.967000+00:00,,,,,1.0,,,200,2024-03-21
115218,2024-03-21 16:51:41.359000+00:00,360,230560,1,6.27,,,,360,2024-03-21
115260,2024-03-21 17:56:34.614000+00:00,,,,,,,,120,2024-03-21
115259,2024-03-21 17:56:34.580000+00:00,120,194980,1,8.0,,,,120,2024-03-21
115239,2024-03-21 17:25:51.019000+00:00,,,,,0.7,,,160,2024-03-21
115230,2024-03-21 17:11:29.411000+00:00,160,167385,3,8.0,,,,160,2024-03-21
115240,2024-03-21 17:25:51.030000+00:00,160,223064,2,8.0,,,,160,2024-03-21
115242,2024-03-21 17:28:14.634000+00:00,,,,,0.55,,,360,2024-03-21
115246,2024-03-21 17:32:42.789000+00:00,,,,,0.0,,,360,2024-03-21
115245,2024-03-21 17:32:42.777000+00:00,360,144201,1,8.95,,,,360,2024-03-21
115252,2024-03-21 17:47:21.414000+00:00,2,,,8.6,,,,240,2024-03-21
115213,2024-03-21 16:46:46.173000+00:00,100,227006,1,9.97,,,,100,2024-03-21
115202,2024-03-21 16:38:58.386000+00:00,,,,,,,,149,2024-03-21
115200,2024-03-21 16:38:37.130000+00:00,,,,,1.0,,,149,2024-03-21
115217,2024-03-21 16:50:35.995000+00:00,,,,,,,,20,2024-03-21
115127,2024-03-21 12:18:25.590000+00:00,240,230456,1,10.51,,,,240,2024-03-21
115207,2024-03-21 16:43:20.838000+00:00,5,,,,,30850,15.0,5,2024-03-21
115232,2024-03-21 17:19:25.261000+00:00,,,,,0.7,,,250,2024-03-21
115215,2024-03-21 16:50:29.289000+00:00,,,,,1.0,,,20,2024-03-21
115235,2024-03-21 17:23:24.259000+00:00,30,230523,1,18.99,,,,30,2024-03-21
115234,2024-03-21 17:21:09.733000+00:00,,,,,1.0,,,120,2024-03-21
115212,2024-03-21 16:46:46.160000+00:00,,,,,,,,100,2024-03-21
115214,2024-03-21 16:47:43.200000+00:00,144,,,10.98,,,,149,2024-03-21
115201,2024-03-21 16:38:37.141000+00:00,5,,,10.98,,,,149,2024-03-21
115216,2024-03-21 16:50:29.300000+00:00,20,,,10.98,,,,20,2024-03-21
115243,2024-03-21 17:32:39.595000+00:00,150,230578,1,5.88,,,,2380,2024-03-21
115233,2024-03-21 17:19:25.275000+00:00,250,230496,1,7.72,,,,250,2024-03-21
115241,2024-03-21 17:25:58.264000+00:00,,,,,0.7,,,160,2024-03-21
115254,2024-03-21 17:49:18.081000+00:00,5,,,8.6,,,,240,2024-03-21
115255,2024-03-21 17:49:18.090000+00:00,5,,,,,30811,0.2,240,2024-03-21
115228,2024-03-21 17:10:54.724000+00:00,,,,,1.0,,,160,2024-03-21
115229,2024-03-21 17:10:54.919000+00:00,,223064,2,8.0,,,,160,2024-03-21
115244,2024-03-21 17:32:39.609000+00:00,,,,,0.34,,,2380,2024-03-21
115247,2024-03-21 17:34:54.550000+00:00,,,,,0.0,,,360,2024-03-21
115250,2024-03-21 17:46:00.667000+00:00,5,,,8.6,,,,240,2024-03-21
115251,2024-03-21 17:46:00.676000+00:00,5,,,,,30811,0.2,240,2024-03-21
115256,2024-03-21 17:49:33.183000+00:00,198,,,8.6,,,,240,2024-03-21
115257,2024-03-21 17:49:33.199000+00:00,198,,,,,30811,0.2,240,2024-03-21
115248,2024-03-21 17:35:23.926000+00:00,120,230591,1,10.88,,,,120,2024-03-21
115261,2024-03-21 18:20:25.440000+00:00,,,,,,,,240,2024-03-21
115266,2024-03-21 19:00:54.782000+00:00,,,,,,,,30,2024-03-21
115265,2024-03-21 19:00:54.764000+00:00,,230635,1,13.29,,,,30,2024-03-21
115268,2024-03-21 19:13:59.743000+00:00,150,215142,1,8.0,,,,150,2024-03-21
115263,2024-03-21 18:20:37.755000+00:00,,,,,,,,360,2024-03-21
115270,2024-03-21 19:14:00.109000+00:00,150,215139,1,8.0,,,,150,2024-03-21
115292,2024-03-21 20:10:35.923000+00:00,,,,,,,,120,2024-03-21
115293,2024-03-21 20:10:35.931000+00:00,,,,,,,,120,2024-03-21
115282,2024-03-21 19:53:43.439000+00:00,120,230572,1,8.0,,,,120,2024-03-21
115267,2024-03-21 19:13:59.530000+00:00,,,,,0.7,,,150,2024-03-21
115269,2024-03-21 19:14:00.076000+00:00,,,,,0.7,,,150,2024-03-21
115275,2024-03-21 19:36:02.995000+00:00,,,,,1.5,,,60,2024-03-21
115276,2024-03-21 19:37:00.433000+00:00,,,,,1.5,,,100,2024-03-21
115277,2024-03-21 19:38:14.816000+00:00,,,,,2.0,,,30,2024-03-21
115296,2024-03-21 20:22:18.964000+00:00,,,,,,,,30,2024-03-21
115297,2024-03-21 20:22:18.977000+00:00,30,230271,1,13.64,,,,30,2024-03-21
115308,2024-03-21 21:10:09.059000+00:00,,,,,0.41,,,500,2024-03-21
115334,2024-03-21 22:15:07.043000+00:00,,,,,,,,30,2024-03-21
115324,2024-03-21 21:48:44.914000+00:00,,,,,,,,2,2024-03-21
115311,2024-03-21 21:10:36.109000+00:00,,,,,1.5,,,65,2024-03-21
115309,2024-03-21 21:10:09.073000+00:00,500,10309,2,6.81,,,,500,2024-03-21
115310,2024-03-21 21:10:36.096000+00:00,65,229496,1,9.97,,,,65,2024-03-21
115333,2024-03-21 22:15:07.028000+00:00,30,230790,1,18.99,,,,30,2024-03-21
115344,2024-03-21 22:50:11.584000+00:00,60,230807,1,9.97,,,,60,2024-03-21
115342,2024-03-21 22:46:34.529000+00:00,,,,,,,,480,2024-03-21
115323,2024-03-21 21:48:22.020000+00:00,,,,,0.55,,,120,2024-03-21
115326,2024-03-21 21:49:16.453000+00:00,,,,,0.55,,,40,2024-03-21
115328,2024-03-21 21:50:03.832000+00:00,,,,,0.55,,,300,2024-03-21
115325,2024-03-21 21:49:16.439000+00:00,40,226988,1,18.99,,,,40,2024-03-21
115327,2024-03-21 21:50:03.821000+00:00,300,230789,1,10.51,,,,300,2024-03-21
115322,2024-03-21 21:48:22.004000+00:00,120,226991,2,11.42,,,,120,2024-03-21
115329,2024-03-21 21:50:50.098000+00:00,,,,,12.5,,,2,2024-03-21
115330,2024-03-21 21:51:37.678000+00:00,,,,,12.5,,,2,2024-03-21
115340,2024-03-21 22:43:51.110000+00:00,480,230796,1,7.38,,,,480,2024-03-21
115343,2024-03-21 22:50:11.572000+00:00,,,,,1.5,,,60,2024-03-21
115345,2024-03-21 23:00:31.564000+00:00,,,,,1.5,,,60,2024-03-21
115346,2024-03-21 23:00:31.583000+00:00,60,230783,1,9.97,,,,60,2024-03-21
115337,2024-03-21 22:43:50.568000+00:00,29,,,8.6,,,,240,2024-03-21
115338,2024-03-21 22:43:50.579000+00:00,29,,,,,30811,0.2,240,2024-03-21
115281,2024-03-21 19:39:50.528000+00:00,2,224866,2,75.0,,,,2,2024-03-21
115287,2024-03-21 20:03:21.712000+00:00,300,230646,1,7.93,,,,300,2024-03-21
115289,2024-03-21 20:03:28.985000+00:00,300,230647,1,7.93,,,,300,2024-03-21
115295,2024-03-21 20:14:14.460000+00:00,,,,,0.7,,,240,2024-03-21
115335,2024-03-21 22:39:04.391000+00:00,,,,,1.25,,,125,2024-03-21
115336,2024-03-21 22:39:04.571000+00:00,125,203639,1,8.0,,,,125,2024-03-21
115294,2024-03-21 20:11:30.806000+00:00,,,,,0.7,,,250,2024-03-21
115299,2024-03-21 20:25:37.164000+00:00,2,224215,4,75.0,,,,2,2024-03-21
115302,2024-03-21 20:26:19.850000+00:00,175,90725,2,8.0,,,,175,2024-03-21
115319,2024-03-21 21:43:19.037000+00:00,2,229918,1,0.0,,,,2,2024-03-21
115147,2024-03-21 14:35:46.477000+00:00,,,,,1.0,,,130,2024-03-21
115128,2024-03-21 12:18:25.657000+00:00,,,,,0.7,,,240,2024-03-21
115405,2024-03-22 15:55:13.659000+00:00,250,230503,1,7.36,,,,250,2024-03-22
115361,2024-03-22 14:33:20.996000+00:00,2230,230578,1,5.88,,,,2380,2024-03-22
115350,2024-03-22 13:32:43.418000+00:00,,,,,0.7,,,300,2024-03-22
115349,2024-03-22 13:32:43.404000+00:00,300,229886,1,10.51,,,,300,2024-03-22
115370,2024-03-22 15:13:34.963000+00:00,30,204634,2,13.29,,,,30,2024-03-22
115351,2024-03-22 13:52:18.639000+00:00,,,,,1.5,,,100,2024-03-22
115352,2024-03-22 13:52:18.817000+00:00,100,215425,4,9.97,,,,100,2024-03-22
115362,2024-03-22 14:41:32.505000+00:00,,,,,,,,80,2024-03-22
115353,2024-03-22 14:03:48.964000+00:00,220,171102,1,7.36,,,,280,2024-03-22
115355,2024-03-22 14:08:10.120000+00:00,60,171102,1,7.36,,,,280,2024-03-22
115356,2024-03-22 14:17:05.465000+00:00,,,,,,,,500,2024-03-22
115363,2024-03-22 14:41:32.512000+00:00,50,136019,3,9.97,,,,80,2024-03-22
115364,2024-03-22 14:48:13.304000+00:00,30,136019,3,9.97,,,,80,2024-03-22
115357,2024-03-22 14:17:05.473000+00:00,500,220735,1,6.81,,,,500,2024-03-22
115359,2024-03-22 14:24:30.679000+00:00,400,230489,1,6.98,,,,400,2024-03-22
115373,2024-03-22 15:17:36.653000+00:00,,,,,,,,400,2024-03-22
115416,2024-03-22 16:10:08.206000+00:00,240,230618,1,10.51,,,,240,2024-03-22
115378,2024-03-22 15:27:25.229000+00:00,,,,,,,,200,2024-03-22
115367,2024-03-22 15:08:12.587000+00:00,,,,,12.5,,,2,2024-03-22
115368,2024-03-22 15:08:12.602000+00:00,2,214911,6,75.0,,,,2,2024-03-22
115369,2024-03-22 15:13:34.771000+00:00,,,,,2.0,,,30,2024-03-22
115379,2024-03-22 15:27:25.242000+00:00,,230447,1,11.42,,,,200,2024-03-22
115371,2024-03-22 15:16:38.086000+00:00,,,,,1.0,,,120,2024-03-22
115409,2024-03-22 16:04:08.360000+00:00,125,230470,1,8.87,,,,125,2024-03-22
115399,2024-03-22 15:49:50.119000+00:00,,,,,0.0,,,1800,2024-03-22
115398,2024-03-22 15:49:50.093000+00:00,1800,230890,1,6.95,,,,1800,2024-03-22
115407,2024-03-22 16:03:20.334000+00:00,75,228781,1,9.97,,,,75,2024-03-22
115403,2024-03-22 15:54:51.261000+00:00,250,230502,1,7.36,,,,250,2024-03-22
115401,2024-03-22 15:52:55.342000+00:00,100,230877,2,9.97,,,,100,2024-03-22
115402,2024-03-22 15:54:51.246000+00:00,,,,,,,,250,2024-03-22
115406,2024-03-22 16:03:20.321000+00:00,,,,,1.5,,,75,2024-03-22
115414,2024-03-22 16:09:23.362000+00:00,,,,,,,,300,2024-03-22
115415,2024-03-22 16:09:23.470000+00:00,300,194423,1,7.36,,,,300,2024-03-22
115417,2024-03-22 16:10:08.221000+00:00,,,,,0.7,,,240,2024-03-22
115422,2024-03-22 16:21:03.088000+00:00,,,,,0.41,,,480,2024-03-22
115421,2024-03-22 16:21:03.057000+00:00,480,224403,3,9.73,,,,480,2024-03-22
115419,2024-03-22 16:18:13.840000+00:00,30,230498,2,13.64,,,,30,2024-03-22
115423,2024-03-22 16:22:58.107000+00:00,50,230919,1,12.81,,,,50,2024-03-22
115424,2024-03-22 16:22:58.132000+00:00,,,,,0.7,,,50,2024-03-22
115431,2024-03-22 16:45:28.398000+00:00,,,,,,,,100,2024-03-22
115425,2024-03-22 16:23:55.293000+00:00,50,230920,1,12.81,,,,50,2024-03-22
115432,2024-03-22 16:45:28.413000+00:00,100,230882,1,8.0,,,,100,2024-03-22
115372,2024-03-22 15:16:38.260000+00:00,120,191088,3,11.42,,,,120,2024-03-22
115434,2024-03-22 16:50:08.527000+00:00,500,206104,1,6.81,,,,500,2024-03-22
115435,2024-03-22 17:05:39.345000+00:00,240,228761,1,10.51,,,,240,2024-03-22
115436,2024-03-22 17:05:39.358000+00:00,,,,,0.7,,,240,2024-03-22
115428,2024-03-22 16:32:09.777000+00:00,122,,,,,29623,8.0,122,2024-03-22
115438,2024-03-22 17:27:38.133000+00:00,,,,,12.5,,,2,2024-03-22
115452,2024-03-22 18:35:43.033000+00:00,,,,,1.0,,,150,2024-03-22
115387,2024-03-22 15:35:42.468000+00:00,,,,,1.0,,,120,2024-03-22
115386,2024-03-22 15:35:42.451000+00:00,120,206638,2,11.42,,,,120,2024-03-22
115429,2024-03-22 16:45:19.771000+00:00,,,,,,,,100,2024-03-22
115375,2024-03-22 15:21:11.010000+00:00,60,230737,1,14.24,,,,60,2024-03-22
115374,2024-03-22 15:21:10.992000+00:00,,,,,1.5,,,60,2024-03-22
115456,2024-03-22 18:39:38.449000+00:00,120,221106,1,8.6,,,,120,2024-03-22
115380,2024-03-22 15:28:39.935000+00:00,,,,,0.7,,,250,2024-03-22
115381,2024-03-22 15:28:40.114000+00:00,250,84005,5,7.36,,,,250,2024-03-22
115430,2024-03-22 16:45:19.785000+00:00,100,230881,1,8.0,,,,100,2024-03-22
115404,2024-03-22 15:55:13.646000+00:00,,,,,,,,250,2024-03-22
115437,2024-03-22 17:11:42.297000+00:00,,,,,1.0,,,125,2024-03-22
115420,2024-03-22 16:18:28.833000+00:00,,,,,,,,30,2024-03-22
115411,2024-03-22 16:06:00.152000+00:00,,,,,0.7,,,30,2024-03-22
115413,2024-03-22 16:06:38.988000+00:00,,,,,0.7,,,100,2024-03-22
115410,2024-03-22 16:06:00.138000+00:00,30,206586,1,13.29,,,,30,2024-03-22
115412,2024-03-22 16:06:38.974000+00:00,100,104736,4,9.97,,,,100,2024-03-22
115376,2024-03-22 15:26:24.137000+00:00,,,,,0.41,,,580,2024-03-22
115377,2024-03-22 15:26:24.153000+00:00,100,223036,1,9.73,,,,580,2024-03-22
115439,2024-03-22 17:27:38.145000+00:00,2,230649,2,75.0,,,,2,2024-03-22
115442,2024-03-22 17:43:32.572000+00:00,,,,,0.7,,,280,2024-03-22
115460,2024-03-22 19:01:13.159000+00:00,1000,230681,2,8.39,,,,1750,2024-03-22
115444,2024-03-22 17:45:34.664000+00:00,,,,,2.0,,,30,2024-03-22
115443,2024-03-22 17:45:34.646000+00:00,30,230095,2,18.99,,,,30,2024-03-22
115445,2024-03-22 17:55:59.268000+00:00,,,,,0.0,,,120,2024-03-22
115449,2024-03-22 17:59:40.896000+00:00,,,,,0.22,,,1750,2024-03-22
115451,2024-03-22 18:00:03.457000+00:00,,,,,0.22,,,1750,2024-03-22
115516,2024-03-22 22:00:16.378000+00:00,500,,,,,30854,5.28,500,2024-03-22
115448,2024-03-22 17:59:40.882000+00:00,750,230693,2,8.39,,,,1750,2024-03-22
115450,2024-03-22 18:00:03.444000+00:00,750,230681,2,8.39,,,,1750,2024-03-22
115459,2024-03-22 19:01:13.150000+00:00,1000,230693,2,8.39,,,,1750,2024-03-22
115477,2024-03-22 19:32:30.363000+00:00,,,,,0.41,,,300,2024-03-22
115478,2024-03-22 19:32:30.374000+00:00,300,230345,2,10.51,,,,300,2024-03-22
115503,2024-03-22 20:46:36.560000+00:00,,,,,2.0,,,35,2024-03-22
115504,2024-03-22 20:46:36.574000+00:00,35,226462,1,13.64,,,,35,2024-03-22
115487,2024-03-22 20:00:43.427000+00:00,360,,,,,30851,9.7,360,2024-03-22
115518,2024-03-22 22:08:44.192000+00:00,,,,,1.5,,,30,2024-03-22
115519,2024-03-22 22:08:44.204000+00:00,30,92083,1,10.13,,,,30,2024-03-22
115447,2024-03-22 17:59:21.661000+00:00,480,230964,1,6.81,,,,480,2024-03-22
115512,2024-03-22 21:51:26.091000+00:00,,,,,,,,70,2024-03-22
115446,2024-03-22 17:59:21.638000+00:00,,,,,,,,480,2024-03-22
115523,2024-03-22 22:22:23.098000+00:00,190,231137,1,10.88,,,,190,2024-03-22
115505,2024-03-22 20:50:25.854000+00:00,120,231059,1,7.62,,,,120,2024-03-22
115511,2024-03-22 21:51:26.071000+00:00,70,185633,2,14.24,,,,70,2024-03-22
115454,2024-03-22 18:39:06.776000+00:00,120,221092,1,8.33,,,,120,2024-03-22
115458,2024-03-22 18:40:10.891000+00:00,120,221095,1,8.0,,,,120,2024-03-22
115462,2024-03-22 19:06:01.289000+00:00,240,227947,2,7.36,,,,240,2024-03-22
115533,2024-03-22 22:36:36.143000+00:00,,,,,1.0,,,120,2024-03-22
115488,2024-03-22 20:00:59.606000+00:00,,,,,0.0,,,360,2024-03-22
115532,2024-03-22 22:36:36.129000+00:00,120,231152,1,11.91,,,,120,2024-03-22
115490,2024-03-22 20:01:29.154000+00:00,,,,,0.39,,,250,2024-03-22
115492,2024-03-22 20:04:12.930000+00:00,,,,,0.39,,,500,2024-03-22
115489,2024-03-22 20:01:29.140000+00:00,250,230749,2,10.51,,,,250,2024-03-22
115491,2024-03-22 20:04:12.917000+00:00,500,230747,2,9.73,,,,500,2024-03-22
115502,2024-03-22 20:32:10.860000+00:00,,,,,0.55,,,400,2024-03-22
115501,2024-03-22 20:32:10.848000+00:00,400,230449,1,9.97,,,,400,2024-03-22
115521,2024-03-22 22:20:55.176000+00:00,,,,,1.5,,,100,2024-03-22
115522,2024-03-22 22:20:55.188000+00:00,100,217840,1,9.97,,,,100,2024-03-22
115529,2024-03-22 22:33:49.181000+00:00,,,,,0.0,,,120,2024-03-22
115426,2024-03-22 16:23:55.307000+00:00,,,,,0.7,,,50,2024-03-22
115468,2024-03-22 19:09:05.946000+00:00,,,,,0.7,,,50,2024-03-22
115466,2024-03-22 19:07:36.277000+00:00,120,210316,2,7.62,,,,120,2024-03-22
115470,2024-03-22 19:19:31.380000+00:00,,,,,1.0,,,120,2024-03-22
115538,2024-03-22 23:12:44.919000+00:00,120,231201,1,8.33,,,,120,2024-03-22
115476,2024-03-22 19:32:04.473000+00:00,300,226990,2,11.34,,,,300,2024-03-22
115475,2024-03-22 19:32:04.457000+00:00,,,,,0.41,,,300,2024-03-22
115479,2024-03-22 19:32:38.703000+00:00,,,,,1.0,,,122,2024-03-22
115467,2024-03-22 19:09:05.934000+00:00,50,231001,1,12.81,,,,50,2024-03-22
115493,2024-03-22 20:08:01.874000+00:00,,,,,,,,68,2024-03-22
115514,2024-03-22 21:59:40.173000+00:00,,,,,1.0,,,120,2024-03-22
115485,2024-03-22 19:43:27.218000+00:00,,,,,1.0,,,150,2024-03-22
115484,2024-03-22 19:43:26.961000+00:00,150,214910,1,8.0,,,,150,2024-03-22
115500,2024-03-22 20:26:42.124000+00:00,,,,,1.0,,,120,2024-03-22
115499,2024-03-22 20:26:42.110000+00:00,120,231002,1,8.0,,,,120,2024-03-22
115507,2024-03-22 21:02:01.668000+00:00,,,,,0.41,,,500,2024-03-22
115513,2024-03-22 21:59:40.161000+00:00,120,231106,1,8.0,,,,120,2024-03-22
115508,2024-03-22 21:02:01.683000+00:00,500,231064,1,6.81,,,,500,2024-03-22
115469,2024-03-22 19:19:31.079000+00:00,120,177008,1,11.42,,,,120,2024-03-22
115520,2024-03-22 22:09:52.649000+00:00,480,223036,1,9.73,,,,580,2024-03-22
115495,2024-03-22 20:08:14.545000+00:00,,,,,,,,60,2024-03-22
115494,2024-03-22 20:08:01.899000+00:00,68,43612,1,9.97,,,,68,2024-03-22
115496,2024-03-22 20:08:14.558000+00:00,60,111623,1,10.6,,,,60,2024-03-22
115510,2024-03-22 21:20:36.102000+00:00,200,126933,7,8.0,,,,200,2024-03-22
115527,2024-03-22 22:27:41.356000+00:00,60,11450,3,9.97,,,,60,2024-03-22
115539,2024-03-22 23:12:44.936000+00:00,,,,,,,,120,2024-03-22
115461,2024-03-22 19:06:01.268000+00:00,,,,,,,,240,2024-03-22
115541,2024-03-23 02:17:00.736000+00:00,,,,,1.5,,,30,2024-03-23
115546,2024-03-23 15:59:58.739000+00:00,500,231230,1,5.43,,,,500,2024-03-23
115545,2024-03-23 03:35:57.933000+00:00,,,,,2.0,,,35,2024-03-23
115544,2024-03-23 03:35:57.911000+00:00,35,231205,1,18.99,,,,35,2024-03-23
115547,2024-03-23 15:59:58.774000+00:00,,,,,,,,500,2024-03-23
115540,2024-03-23 02:17:00.706000+00:00,,231215,1,18.99,,,,30,2024-03-23
115615,2024-03-25 16:44:04.656000+00:00,,,,,2.0,,,30,2024-03-25
115614,2024-03-25 16:44:04.641000+00:00,30,230426,5,18.99,,,,30,2024-03-25
115553,2024-03-25 13:26:54.303000+00:00,200,,,10.6,,,,200,2024-03-25
115650,2024-03-25 18:32:19.098000+00:00,60,231332,2,9.97,,,,60,2024-03-25
115618,2024-03-25 16:55:14.943000+00:00,60,225804,1,9.97,,,,60,2024-03-25
115585,2024-03-25 15:08:19.362000+00:00,200,,,9.97,,,,200,2024-03-25
115583,2024-03-25 15:08:04.888000+00:00,200,231155,1,8.0,,,,200,2024-03-25
115559,2024-03-25 14:18:12.740000+00:00,120,214841,1,8.0,,,,120,2024-03-25
115563,2024-03-25 14:20:56.054000+00:00,31,,,,,30852,13.64,31,2024-03-25
115571,2024-03-25 14:34:11.074000+00:00,1500,231036,1,7.66,,,,1500,2024-03-25
115581,2024-03-25 15:05:48.604000+00:00,,,,,1.0,,,144,2024-03-25
115599,2024-03-25 15:43:35.877000+00:00,120,229357,1,8.87,,,,120,2024-03-25
115600,2024-03-25 15:45:38.243000+00:00,,,,,,,,31,2024-03-25
115603,2024-03-25 16:05:35.516000+00:00,,,,,1.0,,,150,2024-03-25
115604,2024-03-25 16:05:35.530000+00:00,150,231173,1,8.0,,,,150,2024-03-25
115555,2024-03-25 14:09:25.273000+00:00,30,229827,2,13.29,,,,30,2024-03-25
115621,2024-03-25 16:58:24.509000+00:00,1200,164560,1,5.88,,,,1200,2024-03-25
115561,2024-03-25 14:18:23.005000+00:00,,,,,,,,120,2024-03-25
115611,2024-03-25 16:30:09.962000+00:00,2,230246,3,75.0,,,,2,2024-03-25
115569,2024-03-25 14:33:54.125000+00:00,1500,222902,2,8.39,,,,1500,2024-03-25
115572,2024-03-25 14:35:11.935000+00:00,30,230568,1,12.86,,,,30,2024-03-25
115573,2024-03-25 14:41:54.224000+00:00,30,,,,,30855,0.0,30,2024-03-25
115575,2024-03-25 14:53:58.482000+00:00,,,,,1.5,,,60,2024-03-25
115576,2024-03-25 14:53:58.496000+00:00,60,,,13.29,,,,60,2024-03-25
115578,2024-03-25 15:03:24.034000+00:00,1200,208471,1,5.88,,,,1200,2024-03-25
115580,2024-03-25 15:05:21.179000+00:00,144,226245,2,8.0,,,,144,2024-03-25
115594,2024-03-25 15:36:54.970000+00:00,,,,,0.41,,,500,2024-03-25
115595,2024-03-25 15:36:54.983000+00:00,500,225638,3,7.38,,,,500,2024-03-25
115601,2024-03-25 15:48:57.553000+00:00,,,,,1.0,,,120,2024-03-25
115609,2024-03-25 16:29:50.605000+00:00,2,230253,2,75.0,,,,2,2024-03-25
115602,2024-03-25 15:48:57.568000+00:00,120,231134,1,11.42,,,,120,2024-03-25
115607,2024-03-25 16:23:13.784000+00:00,120,230695,1,8.0,,,,120,2024-03-25
115606,2024-03-25 16:23:13.771000+00:00,,,,,1.0,,,120,2024-03-25
115612,2024-03-25 16:34:48.616000+00:00,,,,,0.7,,,240,2024-03-25
115613,2024-03-25 16:34:48.628000+00:00,240,229358,2,7.36,,,,240,2024-03-25
115629,2024-03-25 17:05:25.004000+00:00,675,228594,1,6.46,,,,800,2024-03-25
115632,2024-03-25 17:12:17.280000+00:00,120,230501,1,8.6,,,,123,2024-03-25
115631,2024-03-25 17:09:10.960000+00:00,3,230501,1,8.6,,,,123,2024-03-25
115623,2024-03-25 16:58:31.222000+00:00,1200,168321,1,5.88,,,,1200,2024-03-25
115577,2024-03-25 15:03:24.022000+00:00,,,,,0.22,,,1200,2024-03-25
115622,2024-03-25 16:58:31.209000+00:00,,,,,0.22,,,1200,2024-03-25
115620,2024-03-25 16:58:24.495000+00:00,,,,,0.22,,,1200,2024-03-25
115624,2024-03-25 16:58:39.822000+00:00,,,,,0.22,,,1200,2024-03-25
115625,2024-03-25 16:58:39.846000+00:00,1200,168320,1,5.88,,,,1200,2024-03-25
115630,2024-03-25 17:09:10.939000+00:00,,,,,1.0,,,123,2024-03-25
115646,2024-03-25 18:13:31.645000+00:00,,,,,1.0,,,150,2024-03-25
115642,2024-03-25 18:06:51.462000+00:00,,,,,2.0,,,30,2024-03-25
115649,2024-03-25 18:18:24.533000+00:00,500,205538,1,6.81,,,,500,2024-03-25
115643,2024-03-25 18:06:51.632000+00:00,30,158326,1,13.29,,,,30,2024-03-25
115647,2024-03-25 18:13:31.657000+00:00,150,226679,3,8.6,,,,150,2024-03-25
115586,2024-03-25 15:08:34.327000+00:00,,,,,,,,200,2024-03-25
115587,2024-03-25 15:08:43.409000+00:00,,,,,,,,200,2024-03-25
115648,2024-03-25 18:18:24.366000+00:00,,,,,0.41,,,500,2024-03-25
115616,2024-03-25 16:47:20.268000+00:00,4000,222568,1,5.51,,,,4000,2024-03-25
