mfg_products_ID,Mockup_ID,Created_at,Updated_at,Packaging_ID,Product_ID,Sock_pair_ID,Created_on,Mockup_version,Quantity,Product_info_ID
60531,,2023-11-10 23:39:11.173000+00:00,2023-11-10 23:39:12.044000+00:00,100244,,,2023-11-10,,225,35
60530,189775,2023-11-10 23:39:11.162000+00:00,2023-11-10 23:39:11.918000+00:00,,,,2023-11-10,2,225,2
60529,,2023-11-10 23:39:11.154000+00:00,2023-11-10 23:39:11.830000+00:00,100244,,,2023-11-10,,225,35
60528,189774,2023-11-10 23:39:11.145000+00:00,2023-11-10 23:39:11.740000+00:00,,,,2023-11-10,2,225,2
60504,199469,2023-11-10 22:16:19.390000+00:00,2023-11-13 17:54:50.806000+00:00,,,,2023-11-10,1,1,114
60502,199462,2023-11-10 22:16:19.365000+00:00,2023-11-13 17:54:50.279000+00:00,,,,2023-11-10,1,1,114
60500,199464,2023-11-10 22:16:19.356000+00:00,2023-11-13 17:54:49.947000+00:00,,,,2023-11-10,1,1,114
60498,199469,2023-11-10 22:16:19.349000+00:00,2023-11-13 17:54:49.581000+00:00,,,,2023-11-10,1,1,114
60496,199462,2023-11-10 22:16:19.327000+00:00,2023-11-13 17:54:48.936000+00:00,,,,2023-11-10,1,2,114
60494,199464,2023-11-10 22:16:19.317000+00:00,2023-11-13 17:54:48.573000+00:00,,,,2023-11-10,1,2,114
60512,200639,2023-11-10 22:52:06.981000+00:00,2023-11-10 22:52:07.567000+00:00,,,,2023-11-10,1,200,2
60513,,2023-11-10 22:52:06.987000+00:00,2023-11-10 22:52:06.987000+00:00,,,,2023-11-10,,200,
60508,199462,2023-11-10 22:16:19.405000+00:00,2023-11-13 17:54:51.399000+00:00,,,,2023-11-10,1,1,114
60506,199464,2023-11-10 22:16:19.398000+00:00,2023-11-13 17:54:51.092000+00:00,,,,2023-11-10,1,1,114
60509,,2023-11-10 22:16:19.410000+00:00,2023-11-10 22:16:19.410000+00:00,,,,2023-11-10,,1,
60507,,2023-11-10 22:16:19.403000+00:00,2023-11-10 22:16:19.403000+00:00,,,,2023-11-10,,1,
60505,,2023-11-10 22:16:19.396000+00:00,2023-11-10 22:16:19.396000+00:00,,,,2023-11-10,,1,
60503,,2023-11-10 22:16:19.370000+00:00,2023-11-10 22:16:19.370000+00:00,,,,2023-11-10,,1,
60501,,2023-11-10 22:16:19.360000+00:00,2023-11-10 22:16:19.360000+00:00,,,,2023-11-10,,1,
60499,,2023-11-10 22:16:19.354000+00:00,2023-11-10 22:16:19.354000+00:00,,,,2023-11-10,,1,
60497,,2023-11-10 22:16:19.332000+00:00,2023-11-10 22:16:19.332000+00:00,,,,2023-11-10,,2,
60495,,2023-11-10 22:16:19.322000+00:00,2023-11-10 22:16:19.322000+00:00,,,,2023-11-10,,2,
60459,,2023-11-10 19:00:21.851000+00:00,2023-11-14 18:45:01.970000+00:00,,,,2023-11-10,,121,
60460,197312,2023-11-10 19:00:21.853000+00:00,2023-11-14 18:45:01.803000+00:00,,,,2023-11-10,1,121,2
60457,,2023-11-10 19:00:21.844000+00:00,2023-11-14 18:45:01.794000+00:00,,,,2023-11-10,,121,
60527,,2023-11-10 23:19:19.383000+00:00,2023-11-10 23:19:20.018000+00:00,100150,,,2023-11-10,,150,35
60398,195226,2023-11-10 16:44:59.659000+00:00,2023-11-10 16:45:00.187000+00:00,,,,2023-11-10,1,150,2
60399,,2023-11-10 16:44:59.664000+00:00,2023-11-10 16:45:00.301000+00:00,97892,,,2023-11-10,,150,35
60423,,2023-11-10 18:00:50.393000+00:00,2023-11-10 18:01:04.272000+00:00,26130,,,2023-11-10,,120,35
60400,42026,2023-11-10 16:47:44.993000+00:00,2023-11-10 16:47:45.504000+00:00,,,,2023-11-10,13,120,2
60526,196634,2023-11-10 23:19:19.378000+00:00,2023-11-10 23:19:19.924000+00:00,,,,2023-11-10,1,150,7
60402,197128,2023-11-10 16:47:54.839000+00:00,2023-11-10 16:47:55.500000+00:00,,,,2023-11-10,2,120,2
60405,,2023-11-10 16:51:32.013000+00:00,2023-11-10 16:51:32.013000+00:00,,,,2023-11-10,,30,
60410,196532,2023-11-10 17:14:37.118000+00:00,2023-11-10 18:02:18.799000+00:00,,,,2023-11-10,2,80,2
60407,,2023-11-10 16:56:52.415000+00:00,2023-11-10 16:56:52.415000+00:00,,,,2023-11-10,,590,
60411,,2023-11-10 17:14:37.124000+00:00,2023-11-10 18:02:18.942000+00:00,98510,,,2023-11-10,,80,35
60404,198912,2023-11-10 16:51:32.007000+00:00,2023-11-10 17:00:14.067000+00:00,,,,2023-11-10,1,30,2
60408,,2023-11-10 16:57:24.009000+00:00,2023-11-10 17:04:41.709000+00:00,99820,,,2023-11-10,,120,35
60394,194238,2023-11-10 01:52:28.253000+00:00,2023-11-10 01:52:28.742000+00:00,,,,2023-11-10,1,85,2
60395,,2023-11-10 01:52:28.268000+00:00,2023-11-10 01:52:28.834000+00:00,98403,,,2023-11-10,,85,35
60397,,2023-11-10 16:14:56.423000+00:00,2023-11-10 16:14:56.423000+00:00,,,,2023-11-10,,500,
60396,196611,2023-11-10 16:14:56.415000+00:00,2023-11-10 16:24:48.123000+00:00,,,,2023-11-10,2,500,113
60409,,2023-11-10 17:05:57.128000+00:00,2023-11-10 17:05:58.964000+00:00,32558,,,2023-11-10,,50,35
60414,92083,2023-11-10 17:15:05.173000+00:00,2023-11-10 17:58:05.116000+00:00,,,,2023-11-10,1,150,113
60415,,2023-11-10 17:15:05.179000+00:00,2023-11-10 17:58:05.188000+00:00,51146,,,2023-11-10,,150,35
60428,144411,2023-11-10 18:11:57.251000+00:00,2023-11-10 18:11:57.793000+00:00,,,,2023-11-10,3,60,2
60429,,2023-11-10 18:11:57.258000+00:00,2023-11-10 18:11:57.889000+00:00,75728,,,2023-11-10,,60,35
60420,199779,2023-11-10 17:35:05.491000+00:00,2023-11-10 17:58:36.758000+00:00,,,,2023-11-10,3,30,114
60426,48411,2023-11-10 18:10:16.901000+00:00,2023-11-10 18:10:17.493000+00:00,,,,2023-11-10,4,250,2
60412,92083,2023-11-10 17:15:05.133000+00:00,2023-11-10 18:03:16.666000+00:00,,,,2023-11-10,1,150,113
60421,,2023-11-10 17:35:05.496000+00:00,2023-11-10 17:58:36.858000+00:00,99933,,,2023-11-10,,30,35
60416,96456,2023-11-10 17:34:01.755000+00:00,2023-11-10 17:34:02.304000+00:00,,,,2023-11-10,2,60,9
60417,,2023-11-10 17:34:01.761000+00:00,2023-11-10 17:34:02.421000+00:00,52847,,,2023-11-10,,60,35
60418,96455,2023-11-10 17:34:01.767000+00:00,2023-11-10 17:34:02.525000+00:00,,,,2023-11-10,2,60,9
60419,,2023-11-10 17:34:01.772000+00:00,2023-11-10 17:34:02.643000+00:00,52847,,,2023-11-10,,60,35
60427,,2023-11-10 18:10:16.907000+00:00,2023-11-10 18:10:17.581000+00:00,32558,,,2023-11-10,,250,35
60413,,2023-11-10 17:15:05.139000+00:00,2023-11-10 17:58:05.023000+00:00,51146,,,2023-11-10,,150,35
60422,,2023-11-10 18:00:17.436000+00:00,2023-11-10 18:00:27.221000+00:00,26130,,,2023-11-10,,120,35
60458,197308,2023-11-10 19:00:21.846000+00:00,2023-11-14 18:45:01.597000+00:00,,,,2023-11-10,1,121,2
60406,195994,2023-11-10 16:56:52.410000+00:00,2023-11-10 19:10:27.294000+00:00,,,,2023-11-10,2,590,113
60431,,2023-11-10 18:16:13.878000+00:00,2023-11-10 18:16:13.878000+00:00,,,,2023-11-10,,120,
60433,,2023-11-10 18:16:13.885000+00:00,2023-11-10 18:16:13.885000+00:00,,,,2023-11-10,,60,
60435,,2023-11-10 18:16:13.891000+00:00,2023-11-10 18:16:13.891000+00:00,,,,2023-11-10,,120,
60437,,2023-11-10 18:16:13.898000+00:00,2023-11-10 18:16:13.898000+00:00,,,,2023-11-10,,200,
60424,200400,2023-11-10 18:06:46.050000+00:00,2023-11-10 18:18:12.276000+00:00,,,,2023-11-10,3,33,114
60425,,2023-11-10 18:06:46.055000+00:00,2023-11-10 18:18:12.392000+00:00,100292,,,2023-11-10,,33,35
60438,198707,2023-11-10 18:19:42.899000+00:00,2023-11-10 18:20:09.172000+00:00,,,,2023-11-10,1,30,2
60430,200489,2023-11-10 18:16:13.873000+00:00,2023-11-10 18:24:23.170000+00:00,,,,2023-11-10,1,120,114
60432,200502,2023-11-10 18:16:13.880000+00:00,2023-11-10 18:24:23.264000+00:00,,,,2023-11-10,1,60,114
60439,,2023-11-10 18:19:42.904000+00:00,2023-11-10 18:20:09.270000+00:00,99514,,,2023-11-10,,30,35
60473,,2023-11-10 20:06:02.240000+00:00,2023-11-10 20:06:05.275000+00:00,,30455,,2023-11-10,,50,130
60442,199842,2023-11-10 18:39:24.673000+00:00,2023-11-17 16:08:01.756000+00:00,,,,2023-11-10,1,93,2
60455,,2023-11-10 19:00:21.837000+00:00,2023-11-14 18:45:01.589000+00:00,,,,2023-11-10,,121,
60490,199469,2023-11-10 22:16:19.287000+00:00,2023-11-10 22:32:07.751000+00:00,,,,2023-11-10,1,1,114
60452,,2023-11-10 18:57:35.667000+00:00,2023-11-10 19:00:40.250000+00:00,,25054,,2023-11-10,,120,64
60453,,2023-11-10 18:57:35.673000+00:00,2023-11-10 19:00:40.346000+00:00,25128,,,2023-11-10,,120,35
60465,,2023-11-10 19:12:08.697000+00:00,2023-11-10 19:12:08.697000+00:00,,,,2023-11-10,,100,
60467,,2023-11-10 19:13:01.964000+00:00,2023-11-10 19:13:01.964000+00:00,,,,2023-11-10,,5,
60469,,2023-11-10 19:13:16.560000+00:00,2023-11-10 19:13:16.560000+00:00,,,,2023-11-10,,50,
60464,197859,2023-11-10 19:12:08.691000+00:00,2023-11-10 19:36:59.204000+00:00,,,,2023-11-10,1,100,2
60466,197859,2023-11-10 19:13:01.957000+00:00,2023-11-10 19:37:15.206000+00:00,,,,2023-11-10,1,5,2
60450,18490,2023-11-10 18:41:22.439000+00:00,2023-11-10 18:41:22.991000+00:00,,,,2023-11-10,1,360,2
60451,,2023-11-10 18:41:22.449000+00:00,2023-11-10 18:41:23.086000+00:00,10144,,,2023-11-10,,360,35
60440,199841,2023-11-10 18:39:24.661000+00:00,2023-11-10 18:48:35.033000+00:00,,,,2023-11-10,1,103,2
60441,,2023-11-10 18:39:24.667000+00:00,2023-11-10 18:48:35.129000+00:00,100321,,,2023-11-10,,103,35
60493,,2023-11-10 22:16:19.315000+00:00,2023-11-10 22:16:19.315000+00:00,,,,2023-11-10,,2,
60443,,2023-11-10 18:39:24.678000+00:00,2023-11-10 18:48:35.329000+00:00,100321,,,2023-11-10,,103,35
60444,200506,2023-11-10 18:39:24.683000+00:00,2023-11-10 18:48:35.476000+00:00,,,,2023-11-10,1,30,2
60445,,2023-11-10 18:39:24.688000+00:00,2023-11-10 18:48:35.583000+00:00,100321,,,2023-11-10,,30,35
60446,200507,2023-11-10 18:39:24.693000+00:00,2023-11-10 18:48:35.721000+00:00,,,,2023-11-10,1,30,2
60447,,2023-11-10 18:39:24.698000+00:00,2023-11-10 18:48:35.819000+00:00,100321,,,2023-11-10,,30,35
60468,197859,2023-11-10 19:13:16.555000+00:00,2023-11-10 19:37:38.791000+00:00,,,,2023-11-10,1,50,2
60448,199383,2023-11-10 18:41:07.408000+00:00,2023-11-10 18:49:24.671000+00:00,,,,2023-11-10,1,250,2
60449,,2023-11-10 18:41:07.415000+00:00,2023-11-10 18:49:24.863000+00:00,99950,,,2023-11-10,,250,35
60491,,2023-11-10 22:16:19.292000+00:00,2023-11-10 22:16:19.292000+00:00,,,,2023-11-10,,1,
60478,74578,2023-11-10 20:13:58.392000+00:00,2023-11-10 20:26:17.342000+00:00,,,,2023-11-10,3,240,2
60489,,2023-11-10 22:16:19.285000+00:00,2023-11-10 22:16:19.285000+00:00,,,,2023-11-10,,1,
60479,,2023-11-10 20:13:58.397000+00:00,2023-11-10 20:26:17.421000+00:00,56157,,,2023-11-10,,240,35
60487,,2023-11-10 22:16:19.279000+00:00,2023-11-10 22:16:19.279000+00:00,,,,2023-11-10,,1,
60472,200604,2023-11-10 20:05:45.409000+00:00,2023-11-10 20:05:45.713000+00:00,,,,2023-11-10,1,60,2
60474,,2023-11-10 20:13:58.343000+00:00,2023-11-10 22:01:35.296000+00:00,,30432,,2023-11-10,,240,56
60481,,2023-11-10 20:32:48.484000+00:00,2023-11-10 20:32:48.484000+00:00,,,,2023-11-10,,120,
60480,200015,2023-11-10 20:32:48.470000+00:00,2023-11-10 20:32:48.956000+00:00,,,,2023-11-10,1,120,116
60456,197319,2023-11-10 19:00:21.839000+00:00,2023-11-14 18:45:01.398000+00:00,,,,2023-11-10,1,121,2
60492,199469,2023-11-10 22:16:19.310000+00:00,2023-11-13 17:54:48.274000+00:00,,,,2023-11-10,1,2,114
60484,200158,2023-11-10 22:03:01.525000+00:00,2023-11-10 22:03:02.174000+00:00,,,,2023-11-10,1,80,2
60485,,2023-11-10 22:03:01.531000+00:00,2023-11-10 22:03:02.286000+00:00,100136,,,2023-11-10,,80,35
60476,74579,2023-11-10 20:13:58.380000+00:00,2023-11-10 20:26:17.147000+00:00,,,,2023-11-10,1,240,2
60477,,2023-11-10 20:13:58.387000+00:00,2023-11-10 20:26:17.223000+00:00,56157,,,2023-11-10,,240,35
60486,199464,2023-11-10 22:16:19.271000+00:00,2023-11-10 22:32:07.569000+00:00,,,,2023-11-10,1,1,114
60483,,2023-11-10 21:13:52.767000+00:00,2023-11-10 21:13:52.767000+00:00,,,,2023-11-10,,100,
60482,199897,2023-11-10 21:13:52.763000+00:00,2023-11-10 21:13:53.236000+00:00,,,,2023-11-10,1,100,2
60532,200002,2023-11-11 00:00:33.913000+00:00,2023-11-11 00:00:34.590000+00:00,,,,2023-11-11,2,120,114
60533,,2023-11-11 00:00:33.919000+00:00,2023-11-11 00:00:34.744000+00:00,100056,,,2023-11-11,,120,35
60534,110255,2023-11-12 04:09:35.160000+00:00,2023-11-13 15:06:52.188000+00:00,,,,2023-11-12,1,30,114
60669,,2023-11-13 22:45:56.660000+00:00,2023-11-14 13:55:37.603000+00:00,,30475,,2023-11-13,,1,130
60683,201055,2023-11-13 23:30:02.230000+00:00,2023-11-13 23:30:02.739000+00:00,,,,2023-11-13,1,60,2
60656,200848,2023-11-13 22:20:20.704000+00:00,2023-11-13 22:40:01.733000+00:00,,,,2023-11-13,1,2,114
60652,193857,2023-11-13 22:13:41.436000+00:00,2023-11-13 22:13:42.050000+00:00,,,,2023-11-13,1,300,2
60650,192630,2023-11-13 22:13:41.426000+00:00,2023-11-13 22:13:41.940000+00:00,,,,2023-11-13,1,300,2
60653,,2023-11-13 22:13:41.441000+00:00,2023-11-13 22:13:41.441000+00:00,,,,2023-11-13,,300,
60651,,2023-11-13 22:13:41.433000+00:00,2023-11-13 22:13:41.433000+00:00,,,,2023-11-13,,300,
60646,195142,2023-11-13 21:44:21.340000+00:00,2023-11-13 21:48:34.389000+00:00,,,3396,2023-11-13,1,23,2
60645,195141,2023-11-13 21:44:21.336000+00:00,2023-11-13 21:48:34.277000+00:00,,,3396,2023-11-13,1,23,2
60644,,2023-11-13 21:44:21.331000+00:00,2023-11-13 21:48:34.139000+00:00,97579,,,2023-11-13,,45,35
60638,,2023-11-13 21:44:21.286000+00:00,2023-11-13 21:48:33.383000+00:00,97579,,,2023-11-13,,7,35
60637,195140,2023-11-13 21:44:21.282000+00:00,2023-11-13 21:48:33.270000+00:00,,,3395,2023-11-13,1,4,2
60636,195138,2023-11-13 21:44:21.278000+00:00,2023-11-13 21:48:33.144000+00:00,,,3395,2023-11-13,1,4,2
60635,,2023-11-13 21:44:21.273000+00:00,2023-11-13 21:48:33.006000+00:00,97579,,,2023-11-13,,7,35
60629,,2023-11-13 21:44:21.230000+00:00,2023-11-13 21:48:32.896000+00:00,97579,,,2023-11-13,,13,35
60634,195142,2023-11-13 21:44:21.254000+00:00,2023-11-13 21:48:32.797000+00:00,,,3396,2023-11-13,1,7,2
60633,195141,2023-11-13 21:44:21.249000+00:00,2023-11-13 21:48:32.651000+00:00,,,3396,2023-11-13,1,7,2
60632,,2023-11-13 21:44:21.245000+00:00,2023-11-13 21:48:32.529000+00:00,97579,,,2023-11-13,,13,35
60631,195140,2023-11-13 21:44:21.240000+00:00,2023-11-13 21:48:32.399000+00:00,,,3395,2023-11-13,1,7,2
60630,195138,2023-11-13 21:44:21.235000+00:00,2023-11-13 21:48:32.286000+00:00,,,3395,2023-11-13,1,7,2
60626,,2023-11-13 21:44:21.199000+00:00,2023-11-13 21:48:32.129000+00:00,97579,,,2023-11-13,,10,35
60623,,2023-11-13 21:44:21.183000+00:00,2023-11-13 21:48:32.033000+00:00,97579,,,2023-11-13,,10,35
60682,,2023-11-13 23:05:47.384000+00:00,2023-11-13 23:05:48.052000+00:00,99766,,,2023-11-13,,60,35
60643,195140,2023-11-13 21:44:21.327000+00:00,2023-11-13 21:48:34.009000+00:00,,,3395,2023-11-13,1,23,2
60681,199382,2023-11-13 23:05:47.379000+00:00,2023-11-13 23:05:47.944000+00:00,,,,2023-11-13,1,60,2
60642,195138,2023-11-13 21:44:21.322000+00:00,2023-11-13 21:48:33.876000+00:00,,,3395,2023-11-13,1,23,2
60641,,2023-11-13 21:44:21.314000+00:00,2023-11-13 21:48:33.749000+00:00,97579,,,2023-11-13,,45,35
60657,,2023-11-13 22:20:20.710000+00:00,2023-11-13 22:40:01.964000+00:00,100441,,,2023-11-13,,2,35
60640,195142,2023-11-13 21:44:21.295000+00:00,2023-11-13 21:48:33.647000+00:00,,,3396,2023-11-13,1,4,2
60639,195141,2023-11-13 21:44:21.291000+00:00,2023-11-13 21:48:33.515000+00:00,,,3396,2023-11-13,1,4,2
60655,,2023-11-13 22:17:45.771000+00:00,2023-11-13 22:17:46.547000+00:00,100080,,,2023-11-13,,120,35
60654,199361,2023-11-13 22:17:45.764000+00:00,2023-11-13 22:17:46.353000+00:00,,,,2023-11-13,2,120,2
60614,,2023-11-13 21:06:22.959000+00:00,2023-11-14 16:29:46.344000+00:00,,,,2023-11-13,,80,
60613,166537,2023-11-13 21:06:22.952000+00:00,2023-11-14 16:29:46.211000+00:00,,,,2023-11-13,2,80,2
60628,195142,2023-11-13 21:44:21.209000+00:00,2023-11-13 21:48:31.935000+00:00,,,3396,2023-11-13,1,5,2
60627,195141,2023-11-13 21:44:21.204000+00:00,2023-11-13 21:48:31.844000+00:00,,,3396,2023-11-13,1,5,2
60576,,2023-11-13 17:29:39.029000+00:00,2023-11-14 19:31:57.964000+00:00,100122,,,2023-11-13,,120,35
60620,,2023-11-13 21:32:30.199000+00:00,2023-11-13 21:32:31.069000+00:00,99383,,,2023-11-13,,100,35
60619,198834,2023-11-13 21:32:30.193000+00:00,2023-11-13 21:32:30.936000+00:00,,,,2023-11-13,1,100,2
60621,197453,2023-11-13 21:39:34.577000+00:00,2023-11-13 21:42:13.836000+00:00,,,,2023-11-13,2,125,7
60616,,2023-11-13 21:24:14.252000+00:00,2023-11-13 21:40:57.822000+00:00,100050,,,2023-11-13,,68,35
60598,,2023-11-13 18:48:01.264000+00:00,2023-11-14 22:38:37.498000+00:00,95739,,,2023-11-13,,20,35
60625,195140,2023-11-13 21:44:21.194000+00:00,2023-11-13 21:48:31.754000+00:00,,,3395,2023-11-13,1,5,2
60615,176723,2023-11-13 21:24:14.242000+00:00,2023-11-13 21:24:14.868000+00:00,,,,2023-11-13,1,68,113
60608,,2023-11-13 20:17:32.259000+00:00,2023-11-13 20:17:32.259000+00:00,,,,2023-11-13,,40,
60606,,2023-11-13 19:39:25.341000+00:00,2023-11-13 19:49:58.514000+00:00,97430,,,2023-11-13,,120,35
60605,194221,2023-11-13 19:39:25.335000+00:00,2023-11-13 19:49:58.447000+00:00,,,,2023-11-13,1,120,2
60604,,2023-11-13 19:39:25.328000+00:00,2023-11-13 19:49:58.355000+00:00,97430,,,2023-11-13,,60,35
60603,194223,2023-11-13 19:39:25.321000+00:00,2023-11-13 19:49:58.272000+00:00,,,,2023-11-13,1,60,2
60602,,2023-11-13 19:39:25.315000+00:00,2023-11-13 19:49:58.175000+00:00,100421,,,2023-11-13,,30,35
60601,199108,2023-11-13 19:39:25.309000+00:00,2023-11-13 19:49:58.085000+00:00,,,,2023-11-13,1,30,2
60618,,2023-11-13 21:32:12.295000+00:00,2023-11-13 21:32:12.993000+00:00,100453,,,2023-11-13,,60,35
60597,190000,2023-11-13 18:48:01.256000+00:00,2023-11-14 22:38:37.132000+00:00,,,,2023-11-13,1,20,115
60612,,2023-11-13 20:40:06.151000+00:00,2023-11-13 20:40:06.761000+00:00,73112,,,2023-11-13,,80,35
60611,139412,2023-11-13 20:40:06.146000+00:00,2023-11-13 20:40:06.652000+00:00,,,,2023-11-13,1,80,2
60617,200893,2023-11-13 21:32:12.290000+00:00,2023-11-13 21:32:12.862000+00:00,,,,2023-11-13,2,60,2
60592,,2023-11-13 18:40:27.871000+00:00,2023-11-13 18:40:28.754000+00:00,24590,,,2023-11-13,,30,35
60684,,2023-11-13 23:30:02.238000+00:00,2023-11-13 23:30:02.852000+00:00,100519,,,2023-11-13,,60,35
60670,,2023-11-13 22:45:56.669000+00:00,2023-11-14 13:55:37.727000+00:00,,30476,,2023-11-13,,1,130
60591,42250,2023-11-13 18:40:27.866000+00:00,2023-11-13 18:40:28.596000+00:00,,,,2023-11-13,3,30,2
60590,,2023-11-13 18:40:27.840000+00:00,2023-11-13 18:40:28.497000+00:00,24590,,,2023-11-13,,30,35
60589,42250,2023-11-13 18:40:27.835000+00:00,2023-11-13 18:40:28.396000+00:00,,,,2023-11-13,3,30,2
60622,,2023-11-13 21:39:34.584000+00:00,2023-11-13 23:58:01.031000+00:00,100463,,,2023-11-13,,125,35
60609,200196,2023-11-13 20:39:34.472000+00:00,2023-11-13 20:39:34.982000+00:00,,,,2023-11-13,2,175,2
60624,195138,2023-11-13 21:44:21.188000+00:00,2023-11-13 21:48:31.662000+00:00,,,3395,2023-11-13,1,5,2
60582,,2023-11-13 17:43:35.308000+00:00,2023-11-13 18:34:24.679000+00:00,99849,,,2023-11-13,,60,35
60581,199551,2023-11-13 17:43:35.302000+00:00,2023-11-13 18:34:24.517000+00:00,,,,2023-11-13,1,60,114
60610,,2023-11-13 20:39:34.477000+00:00,2023-11-13 20:39:34.477000+00:00,,,,2023-11-13,,175,
60584,,2023-11-13 17:59:12.753000+00:00,2023-11-13 17:59:13.435000+00:00,97370,,,2023-11-13,,120,35
60583,195269,2023-11-13 17:59:12.748000+00:00,2023-11-13 17:59:13.338000+00:00,,,,2023-11-13,6,120,114
60607,200681,2023-11-13 20:17:32.251000+00:00,2023-11-13 20:20:18.435000+00:00,,,,2023-11-13,1,40,114
60596,,2023-11-13 18:40:34.145000+00:00,2023-11-13 18:40:34.953000+00:00,71953,,,2023-11-13,,250,35
60595,137053,2023-11-13 18:40:34.140000+00:00,2023-11-13 18:40:34.871000+00:00,,,,2023-11-13,2,250,2
60594,,2023-11-13 18:40:34.135000+00:00,2023-11-13 18:40:34.763000+00:00,71953,,,2023-11-13,,250,35
60593,136715,2023-11-13 18:40:34.129000+00:00,2023-11-13 18:40:34.641000+00:00,,,,2023-11-13,5,250,2
60580,,2023-11-13 17:32:08.892000+00:00,2023-11-13 17:32:09.613000+00:00,98904,,,2023-11-13,,240,35
60579,197483,2023-11-13 17:32:08.886000+00:00,2023-11-13 17:32:09.500000+00:00,,,,2023-11-13,1,240,114
60578,,2023-11-13 17:31:46.139000+00:00,2023-11-13 17:31:46.755000+00:00,99141,,,2023-11-13,,120,35
60577,198012,2023-11-13 17:31:46.133000+00:00,2023-11-13 17:31:46.657000+00:00,,,,2023-11-13,1,120,2
60600,,2023-11-13 19:30:18.053000+00:00,2023-11-13 19:30:18.753000+00:00,80149,,,2023-11-13,,200,35
60575,200119,2023-11-13 17:29:39.023000+00:00,2023-11-13 17:29:39.617000+00:00,,,,2023-11-13,1,120,2
60599,21648,2023-11-13 19:30:18.047000+00:00,2023-11-13 19:30:18.662000+00:00,,,,2023-11-13,3,200,2
60574,,2023-11-13 17:19:53.146000+00:00,2023-11-13 17:19:53.837000+00:00,75274,,,2023-11-13,,120,35
60588,,2023-11-13 18:01:53.850000+00:00,2023-11-13 18:04:00.549000+00:00,100436,,,2023-11-13,,2,35
60587,200330,2023-11-13 18:01:53.845000+00:00,2023-11-13 18:04:00.452000+00:00,,,,2023-11-13,1,2,114
60572,,2023-11-13 17:19:07.117000+00:00,2023-11-13 17:19:07.810000+00:00,100047,,,2023-11-13,,85,35
60571,199616,2023-11-13 17:19:07.111000+00:00,2023-11-13 17:19:07.699000+00:00,,,,2023-11-13,1,85,114
60569,200313,2023-11-13 17:09:50.345000+00:00,2023-11-13 17:37:20.696000+00:00,,,,2023-11-13,1,60,2
60573,199764,2023-11-13 17:19:53.139000+00:00,2023-11-13 17:19:53.716000+00:00,,,,2023-11-13,1,120,2
60570,,2023-11-13 17:09:50.351000+00:00,2023-11-13 17:09:50.351000+00:00,,,,2023-11-13,,60,
60568,,2023-11-13 17:03:52.559000+00:00,2023-11-13 17:04:22.028000+00:00,93938,,,2023-11-13,,200,35
60567,185862,2023-11-13 17:03:52.554000+00:00,2023-11-13 17:04:21.947000+00:00,,,,2023-11-13,2,200,2
60566,,2023-11-13 17:03:52.548000+00:00,2023-11-13 17:04:21.858000+00:00,93938,,,2023-11-13,,140,35
60565,185864,2023-11-13 17:03:52.543000+00:00,2023-11-13 17:04:21.761000+00:00,,,,2023-11-13,3,140,2
60559,200181,2023-11-13 16:43:52.852000+00:00,2023-11-13 16:59:16.776000+00:00,,,,2023-11-13,1,35,2
60564,,2023-11-13 16:54:07.698000+00:00,2023-11-13 16:54:08.289000+00:00,98103,,,2023-11-13,,451,35
60563,195675,2023-11-13 16:54:07.693000+00:00,2023-11-13 16:54:08.186000+00:00,,,,2023-11-13,2,451,114
60560,,2023-11-13 16:43:52.858000+00:00,2023-11-13 16:59:16.913000+00:00,100151,,,2023-11-13,,35,35
60586,,2023-11-13 18:01:53.839000+00:00,2023-11-13 18:04:00.365000+00:00,100436,,,2023-11-13,,2,35
60555,198986,2023-11-13 16:20:19.017000+00:00,2023-11-13 16:20:19.890000+00:00,,,,2023-11-13,2,500,2
60562,,2023-11-13 16:49:47.011000+00:00,2023-11-13 16:49:47.354000+00:00,100319,,,2023-11-13,,1000,121
60561,92308,2023-11-13 16:49:47.002000+00:00,2023-11-13 16:49:47.234000+00:00,,,,2023-11-13,5,1000,120
60554,,2023-11-13 15:34:44.121000+00:00,2023-11-13 15:34:45.151000+00:00,12053,,,2023-11-13,,120,35
60553,23046,2023-11-13 15:34:44.115000+00:00,2023-11-13 15:34:45.065000+00:00,,,,2023-11-13,1,120,2
60552,,2023-11-13 15:34:44.108000+00:00,2023-11-13 15:34:44.954000+00:00,12053,,,2023-11-13,,120,35
60551,28279,2023-11-13 15:34:44.103000+00:00,2023-11-13 15:34:44.843000+00:00,,,,2023-11-13,1,120,2
60558,,2023-11-13 16:38:48.857000+00:00,2023-11-13 16:40:54.859000+00:00,95555,,,2023-11-13,,30,35
60557,189572,2023-11-13 16:38:48.851000+00:00,2023-11-13 16:40:54.766000+00:00,,,,2023-11-13,3,30,114
60546,27653,2023-11-13 15:03:24.903000+00:00,2023-11-13 15:03:25.771000+00:00,,,,2023-11-13,2,200,2
60545,,2023-11-13 15:03:24.882000+00:00,2023-11-13 15:03:25.676000+00:00,16036,,,2023-11-13,,280,35
60544,27653,2023-11-13 15:03:24.876000+00:00,2023-11-13 15:03:25.573000+00:00,,,,2023-11-13,2,280,2
60543,,2023-11-13 14:38:04.198000+00:00,2023-11-13 15:47:33.446000+00:00,100251,,,2023-11-13,,800,121
