revisions_ID,Mockup_ID,Version_number,Completed_at,Created_at,Updated_at,Packaging_ID,Product_ID,Sock_pair_ID,Base_version,Read_at
31724,169046,1,,2023-08-09 20:35:49.746000+00:00,2023-08-10 19:33:02.309000+00:00,,,,1,2023-08-10 19:33:02.309000+00:00
31722,,,,2023-08-09 20:25:33.285000+00:00,2023-08-09 20:25:33.290000+00:00,89777,,,,
31698,178879,1,2023-08-09 20:20:46.228000+00:00,2023-08-09 15:17:28.045000+00:00,2023-08-09 20:21:38.092000+00:00,,,,1,
31723,,,,2023-08-09 20:26:16.209000+00:00,2023-08-09 20:26:16.212000+00:00,89778,,,,
31728,,,,2023-08-09 21:18:53.154000+00:00,2023-08-10 14:15:33.503000+00:00,90517,,,,
31718,179411,1,2023-08-09 21:24:23.924000+00:00,2023-08-09 20:07:33.091000+00:00,2023-08-09 21:24:23.924000+00:00,,,,1,
31726,,,2023-08-09 21:20:15.370000+00:00,2023-08-09 20:38:27.970000+00:00,2023-08-09 21:20:15.370000+00:00,91296,,,,
31719,179413,1,2023-08-09 21:32:43.557000+00:00,2023-08-09 20:08:03.263000+00:00,2023-08-09 21:32:43.557000+00:00,,,,1,
31692,179521,1,,2023-08-09 14:03:10.132000+00:00,2023-08-09 22:11:23.790000+00:00,,,,1,
31690,176874,2,2023-08-09 21:56:57.206000+00:00,2023-08-09 04:57:20.789000+00:00,2023-08-09 21:56:57.206000+00:00,,,,2,
31721,178392,2,2023-08-09 21:35:09.855000+00:00,2023-08-09 20:12:42.186000+00:00,2023-08-09 22:08:49.286000+00:00,,,,2,2023-08-09 22:08:49.285000+00:00
31734,179764,1,2023-08-10 14:40:25.010000+00:00,2023-08-09 22:26:21.961000+00:00,2023-08-10 14:40:25.010000+00:00,,,,1,
31732,174966,1,,2023-08-09 22:08:39.920000+00:00,2023-10-25 18:01:36.500000+00:00,,,,1,2023-10-25 18:01:36.500000+00:00
31735,179708,1,2023-08-11 19:03:14.557000+00:00,2023-08-09 22:44:04.885000+00:00,2023-08-11 19:03:14.557000+00:00,,,,1,
31716,179395,1,2023-08-10 14:07:49.421000+00:00,2023-08-09 19:51:37.826000+00:00,2023-08-15 19:10:30.458000+00:00,,,,1,2023-08-15 19:10:30.458000+00:00
31737,,,,2023-08-09 22:55:28.127000+00:00,2023-08-10 14:22:20.612000+00:00,91266,,,,
31736,,,2023-08-10 14:27:52.182000+00:00,2023-08-09 22:53:45.754000+00:00,2023-08-10 14:27:52.183000+00:00,21879,,,,
31733,179681,1,2023-08-10 22:47:15.836000+00:00,2023-08-09 22:19:46.393000+00:00,2023-08-15 21:07:07.816000+00:00,,,,1,2023-08-15 21:07:07.816000+00:00
31706,173613,1,2023-08-10 17:05:19.302000+00:00,2023-08-09 17:34:44.225000+00:00,2023-08-10 17:05:19.303000+00:00,,,,1,
31715,179511,1,2023-08-09 19:25:31.580000+00:00,2023-08-09 19:21:07.965000+00:00,2023-10-16 13:33:16.977000+00:00,,,,1,2023-10-16 13:33:16.977000+00:00
31763,111425,1,2023-08-10 20:36:14.541000+00:00,2023-08-10 17:23:12.449000+00:00,2024-03-22 16:38:59.920000+00:00,,,,1,2024-03-22 16:38:59.919000+00:00
31786,177161,2,2023-08-11 17:07:07.910000+00:00,2023-08-10 23:29:53.931000+00:00,2023-08-11 17:07:07.911000+00:00,,,,2,
31760,179943,1,,2023-08-10 16:40:54.911000+00:00,2023-08-11 17:06:50.433000+00:00,,,,1,
31752,155963,2,2023-08-10 21:02:23.455000+00:00,2023-08-10 15:45:24.421000+00:00,2023-08-28 19:14:24.490000+00:00,,,,2,2023-08-28 19:14:24.489000+00:00
31751,179839,1,,2023-08-10 15:24:10.777000+00:00,2023-08-11 17:38:10.632000+00:00,,,,1,2023-08-11 17:38:10.632000+00:00
31754,155963,2,2023-08-10 21:02:21.951000+00:00,2023-08-10 15:54:06.622000+00:00,2023-08-28 19:14:24.494000+00:00,,,,2,2023-08-28 19:14:24.493000+00:00
31776,168775,1,2023-08-14 18:04:21.510000+00:00,2023-08-10 20:43:25.223000+00:00,2023-08-14 18:04:21.511000+00:00,,,,1,
31764,168775,1,2023-08-14 18:04:22.604000+00:00,2023-08-10 18:04:06.841000+00:00,2023-08-14 18:04:22.604000+00:00,,,,1,
31747,178833,1,2023-08-11 19:10:49.710000+00:00,2023-08-10 15:04:55.614000+00:00,2023-08-11 19:10:49.711000+00:00,,,,1,
31780,179826,1,2023-08-11 20:17:24.845000+00:00,2023-08-10 21:56:27.568000+00:00,2023-08-11 20:38:21.793000+00:00,,,,1,2023-08-11 20:38:21.792000+00:00
31766,179618,1,2023-08-10 20:46:31.705000+00:00,2023-08-10 18:28:42.877000+00:00,2023-08-11 22:48:55.419000+00:00,,,,1,2023-08-11 22:48:55.419000+00:00
31781,178933,1,2023-08-11 19:19:29.021000+00:00,2023-08-10 22:22:52.850000+00:00,2023-08-15 17:27:14.795000+00:00,,,,1,2023-08-15 17:27:14.794000+00:00
31758,178906,4,2023-08-10 17:28:37.598000+00:00,2023-08-10 16:34:20.273000+00:00,2023-08-10 17:28:37.598000+00:00,,,,4,
31740,178286,1,2023-08-10 17:43:06.526000+00:00,2023-08-10 04:40:37.617000+00:00,2023-08-10 17:43:06.526000+00:00,,,,1,
31739,178286,1,2023-08-10 17:43:15.709000+00:00,2023-08-10 04:40:15.341000+00:00,2023-08-10 17:43:15.709000+00:00,,,,1,
31756,179952,1,2023-08-10 20:54:39.064000+00:00,2023-08-10 16:20:12.179000+00:00,2023-08-10 20:54:39.064000+00:00,,,,1,
31784,180015,1,,2023-08-10 23:05:31.752000+00:00,2023-08-14 18:11:00.884000+00:00,,,,1,2023-08-14 18:11:00.884000+00:00
31738,179876,1,,2023-08-10 00:12:24.887000+00:00,2023-08-10 14:23:25.341000+00:00,,,,1,
31772,177092,1,,2023-08-10 20:19:18.837000+00:00,2023-08-11 15:05:42.784000+00:00,,,,1,
31744,,,2023-08-10 14:24:07.187000+00:00,2023-08-10 14:03:48.303000+00:00,2023-08-10 14:24:07.187000+00:00,6302,,,,
31768,178980,1,,2023-08-10 19:03:23.002000+00:00,2023-08-10 20:59:30.231000+00:00,,,,1,
31742,179623,2,2023-08-10 14:29:25.189000+00:00,2023-08-10 13:34:22.962000+00:00,2023-08-10 14:29:25.189000+00:00,,,,2,
31745,,,2023-08-10 14:33:44.300000+00:00,2023-08-10 14:12:53.498000+00:00,2023-08-10 14:33:44.300000+00:00,,,3115,,
31759,179942,1,,2023-08-10 16:38:40.051000+00:00,2023-08-14 19:19:10.576000+00:00,,,,1,2023-08-14 19:19:10.576000+00:00
31767,,,2023-08-10 21:07:13.357000+00:00,2023-08-10 18:33:44.538000+00:00,2023-08-10 21:07:13.357000+00:00,76102,,,,
31749,,,2023-08-10 16:01:58.107000+00:00,2023-08-10 15:22:33.320000+00:00,2023-08-10 16:01:58.107000+00:00,91079,,,,
