ID,Mockup ID,Version number,Completed at,Created at,Updated at,Packaging ID,Product ID,Sock pair ID,Base version,Read at
32057,181106.0,1.0,2023-08-17T17:53:48.196Z,2023-08-17T00:23:22.975Z,2023-08-17T17:53:48.197Z,,,,1.0,
32100,168067.0,1.0,2023-08-17T19:57:00.973Z,2023-08-17T19:47:46.949Z,2024-03-22T19:54:26.459Z,,,,1.0,2024-03-22T19:54:26.459Z
32073,181279.0,1.0,,2023-08-17T15:51:46.796Z,2023-08-23T14:56:26.950Z,,,,1.0,2023-08-23T14:56:26.949Z
32075,181234.0,1.0,2023-08-17T18:49:13.694Z,2023-08-17T15:53:59.948Z,2023-08-17T18:52:23.136Z,,,,1.0,2023-08-17T18:52:23.135Z
32108,181482.0,1.0,,2023-08-18T00:26:46.983Z,2023-08-18T17:56:19.732Z,,,,1.0,
32137,180370.0,2.0,2023-08-18T21:59:15.158Z,2023-08-18T18:43:37.261Z,2023-08-18T22:00:18.114Z,,,,2.0,
32126,156544.0,1.0,,2023-08-18T17:02:35.550Z,2023-08-18T17:30:54.555Z,,,,1.0,
32153,181737.0,1.0,2023-08-21T16:43:48.621Z,2023-08-18T20:39:07.628Z,2023-08-21T16:43:48.621Z,,,,1.0,
32111,,,,2023-08-18T13:56:28.770Z,2023-08-18T14:43:37.779Z,91286.0,,,,
32112,37964.0,3.0,2023-08-18T18:03:56.978Z,2023-08-18T13:56:42.900Z,2023-08-18T18:45:25.126Z,,,,3.0,2023-08-18T18:45:25.125Z
32109,181042.0,1.0,2023-08-18T17:34:43.044Z,2023-08-18T03:32:51.256Z,2023-10-13T10:15:16.425Z,,,,1.0,2023-10-13T10:15:16.425Z
32113,,,,2023-08-18T13:56:54.299Z,2023-08-18T14:43:45.579Z,91286.0,,,,
32169,181935.0,1.0,2023-08-21T14:32:04.533Z,2023-08-18T23:09:48.923Z,2024-03-12T16:32:58.162Z,,,,1.0,2024-03-12T16:32:58.161Z
32166,,,2023-08-21T16:27:37.346Z,2023-08-18T22:38:04.756Z,2023-08-21T16:27:37.347Z,92149.0,,,,
32124,,,,2023-08-18T16:24:35.344Z,2023-08-21T17:04:34.804Z,91928.0,,,,
32144,181246.0,1.0,2023-08-18T20:51:50.016Z,2023-08-18T19:39:06.062Z,2023-08-21T17:25:48.515Z,,,,1.0,2023-08-21T17:25:48.515Z
32142,178908.0,5.0,2023-08-18T19:42:52.353Z,2023-08-18T19:31:56.780Z,2023-08-18T19:42:52.353Z,,,,5.0,
32115,181050.0,2.0,,2023-08-18T14:38:54.835Z,2023-08-21T17:14:26.666Z,,,,3.0,2023-08-21T17:14:26.666Z
32155,181737.0,1.0,2023-08-21T16:43:51.997Z,2023-08-18T21:06:51.480Z,2023-08-21T16:43:51.997Z,,,,1.0,
32121,,,2023-08-18T16:49:53.258Z,2023-08-18T15:54:27.265Z,2023-08-22T19:12:05.577Z,92057.0,,,,2023-08-22T19:12:05.576Z
32147,180901.0,1.0,2023-08-19T01:19:35.741Z,2023-08-18T19:59:05.902Z,2023-08-21T15:52:14.753Z,,,,1.0,
32110,179370.0,1.0,2023-08-18T15:43:47.991Z,2023-08-18T13:29:55.666Z,2023-08-18T15:43:47.991Z,,,,1.0,
32145,181695.0,1.0,2023-08-21T15:57:09.714Z,2023-08-18T19:40:21.453Z,2023-08-21T15:57:09.714Z,,,,1.0,
32120,248.0,1.0,2023-08-21T14:51:54.285Z,2023-08-18T15:46:06.876Z,2023-08-21T14:51:54.285Z,,,,1.0,
32139,176074.0,2.0,2023-08-18T22:00:40.179Z,2023-08-18T19:03:06.395Z,2023-08-18T22:00:40.179Z,,,,2.0,
32165,181679.0,1.0,2023-08-18T22:54:15.308Z,2023-08-18T22:34:09.062Z,2023-08-21T15:08:33.259Z,,,,1.0,2023-08-21T15:08:33.258Z
32122,181494.0,1.0,2023-08-21T14:55:09.848Z,2023-08-18T16:00:58.643Z,2023-08-21T14:55:09.849Z,,,,1.0,
32141,181704.0,1.0,2023-08-18T19:48:20.037Z,2023-08-18T19:31:19.934Z,2023-10-02T17:14:30.386Z,,,,1.0,2023-10-02T17:14:30.386Z
32118,181595.0,1.0,2023-08-18T18:07:06.074Z,2023-08-18T15:00:09.203Z,2023-08-24T17:31:35.293Z,,,,1.0,2023-08-24T17:31:35.292Z
32159,175499.0,4.0,2023-08-21T19:47:19.863Z,2023-08-18T21:36:53.633Z,2023-08-21T19:47:19.863Z,,,,4.0,
32107,180178.0,1.0,2023-08-18T16:42:27.058Z,2023-08-18T00:23:10.692Z,2023-08-18T16:42:27.058Z,,,,1.0,
32168,181386.0,2.0,2023-08-19T01:25:37.574Z,2023-08-18T22:45:05.991Z,2023-08-19T01:25:37.575Z,,,,2.0,
32131,180766.0,1.0,,2023-08-18T17:54:09.971Z,2023-08-18T19:11:03.288Z,,,,1.0,
32149,181390.0,1.0,2023-08-21T16:26:47.236Z,2023-08-18T20:12:32.537Z,2023-09-14T17:59:56.156Z,,,,1.0,2023-09-14T17:59:56.156Z
32114,178621.0,1.0,2023-08-18T16:54:29.781Z,2023-08-18T14:35:59.787Z,2023-09-01T20:52:24.480Z,,,,1.0,2023-09-01T20:52:24.480Z
32125,156544.0,1.0,,2023-08-18T16:46:50.989Z,2023-08-18T17:01:56.210Z,,,,1.0,2023-08-18T17:01:56.210Z
32132,180766.0,1.0,2023-08-18T19:11:06.425Z,2023-08-18T17:56:45.877Z,2023-08-18T19:11:06.425Z,,,,1.0,
32157,180098.0,1.0,2023-08-21T14:41:44.418Z,2023-08-18T21:13:22.467Z,2023-08-23T17:47:04.987Z,,,,1.0,2023-08-23T17:47:04.987Z
32117,180938.0,1.0,,2023-08-18T15:00:03.718Z,2023-08-24T15:31:26.617Z,,,,1.0,2023-08-24T15:31:26.616Z
32116,178908.0,5.0,2023-08-18T18:47:22.646Z,2023-08-18T14:47:51.547Z,2023-08-18T19:29:34.411Z,,,,5.0,2023-08-18T19:29:34.411Z
32128,178937.0,1.0,2023-08-18T18:08:35.507Z,2023-08-18T17:26:25.344Z,2023-08-18T18:08:35.508Z,,,,1.0,
32130,180328.0,1.0,,2023-08-18T17:40:17.374Z,2023-08-18T20:04:12.979Z,,,,1.0,
32136,248.0,1.0,2023-08-21T14:51:56.386Z,2023-08-18T18:32:40.472Z,2023-08-21T14:51:56.386Z,,,,1.0,
32123,181692.0,1.0,2023-08-18T17:14:48.156Z,2023-08-18T16:03:14.710Z,2023-08-29T19:36:35.553Z,,,,1.0,2023-08-29T19:36:35.553Z
32146,,,2023-08-21T16:03:46.676Z,2023-08-18T19:50:44.439Z,2023-08-21T16:03:46.676Z,,30021.0,,,
32140,176895.0,1.0,2023-08-21T16:27:20.523Z,2023-08-18T19:06:37.668Z,2023-08-21T16:27:20.523Z,,,,1.0,
32150,180910.0,1.0,2023-08-18T20:33:07.142Z,2023-08-18T20:15:27.545Z,2023-08-18T20:33:07.142Z,,,,1.0,
32148,181335.0,1.0,2023-08-18T21:38:50.553Z,2023-08-18T20:04:26.418Z,2023-08-18T21:38:50.553Z,,,,1.0,
32133,181119.0,1.0,2023-08-18T20:38:37.722Z,2023-08-18T18:05:33.708Z,2023-08-18T20:38:37.722Z,,,,1.0,
32129,180331.0,1.0,,2023-08-18T17:39:11.432Z,2023-08-18T20:05:06.735Z,,,,1.0,
32151,180815.0,1.0,2023-08-21T16:35:15.128Z,2023-08-18T20:17:44.440Z,2023-08-21T16:35:15.129Z,,,,1.0,
32127,181631.0,1.0,2023-08-21T15:24:36.310Z,2023-08-18T17:13:44.992Z,2023-08-21T15:24:36.311Z,,,,1.0,
32160,175499.0,4.0,2023-08-21T19:47:22.388Z,2023-08-18T21:37:29.982Z,2023-08-21T19:47:22.389Z,,,,4.0,
32154,155211.0,1.0,2023-08-18T21:21:15.001Z,2023-08-18T20:56:03.200Z,2023-08-18T21:31:00.247Z,,,,1.0,2023-08-18T21:31:00.247Z
32158,155211.0,1.0,,2023-08-18T21:31:50.374Z,2023-08-18T21:43:46.058Z,,,,1.0,
32134,,,2023-08-18T20:44:55.403Z,2023-08-18T18:20:50.353Z,2023-08-18T22:37:39.840Z,92149.0,,,,2023-08-18T22:37:39.839Z
32167,181874.0,1.0,2023-08-18T22:56:42.062Z,2023-08-18T22:41:37.768Z,2023-08-18T22:56:42.063Z,,,,1.0,
32152,163933.0,1.0,2023-08-19T01:12:52.037Z,2023-08-18T20:28:52.416Z,2023-08-19T01:12:52.037Z,,,,2.0,
32156,180098.0,1.0,2023-08-21T14:41:45.987Z,2023-08-18T21:11:20.348Z,2023-08-23T17:47:04.984Z,,,,1.0,2023-08-23T17:47:04.983Z
32135,180050.0,1.0,2023-08-21T15:44:54.419Z,2023-08-18T18:26:33.957Z,2023-08-21T15:44:54.420Z,,,,1.0,
32164,175499.0,4.0,2023-08-21T19:47:46.774Z,2023-08-18T21:39:12.245Z,2023-08-21T19:47:46.774Z,,,,4.0,
32138,181745.0,1.0,2023-08-21T20:03:41.974Z,2023-08-18T18:49:06.353Z,2023-08-21T20:03:41.975Z,,,,1.0,
32161,175499.0,4.0,2023-08-21T19:47:24.619Z,2023-08-18T21:37:53.083Z,2023-08-21T19:47:24.620Z,,,,4.0,
32162,175499.0,4.0,2023-08-21T19:47:34.448Z,2023-08-18T21:38:20.509Z,2023-08-21T19:47:34.449Z,,,,4.0,
32163,175499.0,4.0,2023-08-21T19:47:40.288Z,2023-08-18T21:38:50.955Z,2023-08-21T19:47:40.288Z,,,,4.0,
32143,180402.0,1.0,2023-08-21T20:22:48.099Z,2023-08-18T19:37:04.826Z,2023-08-21T20:22:48.099Z,,,,1.0,
32119,176989.0,1.0,2023-08-21T15:44:52.847Z,2023-08-18T15:34:21.626Z,2023-08-21T22:11:12.487Z,,,,1.0,2023-08-21T22:11:12.487Z
32170,181906.0,1.0,,2023-08-19T00:42:07.526Z,2023-08-21T17:19:06.929Z,,,,1.0,
32171,181927.0,1.0,2023-08-21T14:31:07.174Z,2023-08-19T00:42:57.482Z,2023-08-21T14:31:07.174Z,,,,1.0,
32172,181889.0,1.0,,2023-08-19T00:46:46.568Z,2023-08-21T20:56:57.399Z,,,,1.0,2023-08-21T20:56:57.399Z
32241,182223.0,1.0,,2023-08-21T21:47:46.730Z,2023-08-22T14:43:37.766Z,,,,1.0,
32225,181545.0,1.0,,2023-08-21T19:40:18.565Z,2023-08-22T14:31:33.813Z,,,,1.0,
32243,,,2023-08-22T14:27:18.181Z,2023-08-21T22:33:54.327Z,2023-08-22T14:27:18.181Z,92439.0,,,,
32236,144339.0,5.0,2023-08-22T14:49:01.236Z,2023-08-21T21:01:58.336Z,2023-08-22T14:49:01.236Z,,,,5.0,
32221,182054.0,1.0,2023-08-21T21:09:31.347Z,2023-08-21T19:05:16.548Z,2023-08-22T14:52:59.466Z,,,,1.0,2023-08-22T14:52:59.466Z
32203,181896.0,1.0,,2023-08-21T16:09:21.763Z,2023-08-22T14:14:39.840Z,,,,1.0,
32242,178820.0,2.0,2023-08-22T19:09:47.415Z,2023-08-21T21:59:22.134Z,2023-08-24T15:47:56.577Z,,,,2.0,2023-08-24T15:47:56.577Z
32237,181956.0,1.0,,2023-08-21T21:32:46.886Z,2023-08-25T15:47:19.595Z,,,,1.0,2023-08-25T15:47:19.595Z
32238,181956.0,1.0,,2023-08-21T21:34:36.870Z,2023-08-25T15:47:19.598Z,,,,1.0,2023-08-25T15:47:19.598Z
32248,180830.0,1.0,2023-08-22T16:00:55.147Z,2023-08-21T22:53:19.671Z,2023-08-30T19:31:36.818Z,,,,1.0,2023-08-30T19:31:36.818Z
32232,180294.0,3.0,,2023-08-21T20:32:41.457Z,2023-08-21T22:26:41.594Z,,,,3.0,
32246,181839.0,1.0,2023-08-22T15:55:55.305Z,2023-08-21T22:47:51.907Z,2023-12-15T16:01:33.783Z,,,,1.0,2023-12-15T16:01:33.783Z
32205,20425.0,1.0,2023-08-21T22:14:19.242Z,2023-08-21T16:51:45.230Z,2023-08-21T22:14:19.243Z,,,,4.0,
32231,174597.0,10.0,2023-08-22T17:22:51.791Z,2023-08-21T20:28:19.238Z,2023-08-22T17:22:51.791Z,,,,10.0,
32223,180574.0,1.0,2023-08-22T15:08:13.386Z,2023-08-21T19:26:36.294Z,2023-08-22T15:08:13.386Z,,,,1.0,
32188,144411.0,3.0,2023-08-22T15:12:45.274Z,2023-08-21T15:04:33.977Z,2023-08-22T15:12:45.275Z,,,,3.0,
32208,144411.0,3.0,2023-08-22T15:12:46.572Z,2023-08-21T17:07:22.397Z,2023-08-22T15:12:46.572Z,,,,3.0,
32230,181581.0,1.0,2023-08-22T16:49:29.011Z,2023-08-21T20:17:52.420Z,2023-08-22T16:49:29.011Z,,,,1.0,
32239,182205.0,1.0,2023-08-22T15:37:36.486Z,2023-08-21T21:37:42.408Z,2023-08-22T15:37:36.486Z,,,,1.0,
32193,181866.0,1.0,2023-08-22T15:01:03.415Z,2023-08-21T15:23:11.741Z,2023-08-22T21:26:56.871Z,,,,1.0,2023-08-22T21:26:56.871Z
32190,,,2023-08-22T15:12:34.215Z,2023-08-21T15:05:16.536Z,2023-08-22T15:12:34.216Z,75728.0,,,,
32207,,,2023-08-22T15:12:36.695Z,2023-08-21T17:06:44.741Z,2023-08-22T15:12:36.696Z,75728.0,,,,
32215,180366.0,1.0,2023-08-22T15:43:24.695Z,2023-08-21T18:07:11.425Z,2023-08-22T15:43:24.695Z,,,,1.0,
32234,181269.0,2.0,2023-08-22T16:35:32.055Z,2023-08-21T20:50:14.079Z,2023-08-22T16:35:32.055Z,,,,2.0,
32216,180785.0,1.0,2023-08-21T21:26:52.871Z,2023-08-21T18:23:25.364Z,2023-08-21T21:32:19.938Z,,,,1.0,2023-08-21T21:32:19.938Z
32244,176376.0,1.0,2023-08-22T16:07:01.925Z,2023-08-21T22:40:55.960Z,2023-08-22T16:07:01.926Z,,,,1.0,
32218,173136.0,1.0,2023-08-21T21:21:53.784Z,2023-08-21T18:50:17.117Z,2023-08-21T21:21:53.785Z,,,,1.0,
32235,181889.0,1.0,,2023-08-21T20:57:14.744Z,2023-08-21T21:13:19.581Z,,,,1.0,
32217,180901.0,2.0,2023-08-21T21:04:56.636Z,2023-08-21T18:47:06.517Z,2023-08-21T21:04:56.636Z,,,,2.0,
32211,,,2023-08-21T20:51:22.205Z,2023-08-21T17:38:34.891Z,2023-08-21T20:51:22.205Z,,30020.0,,,
32220,182076.0,1.0,2023-08-22T15:46:32.400Z,2023-08-21T19:04:23.948Z,2023-08-22T15:46:32.401Z,,,,1.0,
32247,181840.0,1.0,2023-08-22T15:55:50.656Z,2023-08-21T22:48:04.831Z,2023-08-22T15:55:50.656Z,,,,1.0,
32228,179913.0,4.0,2023-08-21T20:18:49.172Z,2023-08-21T20:03:32.143Z,2023-11-17T20:41:17.938Z,,,,4.0,2023-11-17T20:41:17.938Z
32229,179391.0,3.0,2023-08-21T21:48:57.109Z,2023-08-21T20:16:27.814Z,2023-08-22T16:13:23.026Z,,,,3.0,2023-08-22T16:13:23.026Z
32224,182054.0,1.0,2023-08-21T21:09:32.562Z,2023-08-21T19:37:49.061Z,2023-08-22T14:52:59.470Z,,,,1.0,2023-08-22T14:52:59.470Z
32233,181050.0,4.0,,2023-08-21T20:35:53.990Z,2023-08-22T14:19:18.837Z,,,,4.0,
32222,181754.0,1.0,2023-08-21T20:12:33.441Z,2023-08-21T19:09:17.341Z,2023-08-21T20:12:33.441Z,,,,1.0,
32210,179908.0,3.0,2023-08-21T18:27:39.936Z,2023-08-21T17:32:48.092Z,2023-08-21T20:04:06.922Z,,,,3.0,2023-08-21T20:04:06.922Z
32227,181269.0,2.0,2023-08-22T16:28:39.262Z,2023-08-21T20:01:52.534Z,2023-08-22T16:28:39.262Z,,,,2.0,
32226,181437.0,1.0,2023-08-21T19:51:11.173Z,2023-08-21T19:43:26.441Z,2023-08-21T19:51:11.174Z,,,,1.0,
32214,,,2023-08-21T19:48:17.875Z,2023-08-21T17:50:24.479Z,2023-08-21T19:48:17.875Z,91798.0,,,,
32209,,,2023-08-21T19:46:37.820Z,2023-08-21T17:16:48.033Z,2023-08-21T19:46:37.821Z,,29982.0,,,
32184,180859.0,1.0,2023-08-21T19:32:45.918Z,2023-08-21T14:38:55.781Z,2023-08-21T19:32:45.918Z,,,,1.0,
32245,181838.0,1.0,2023-08-22T15:42:39.401Z,2023-08-21T22:47:13.527Z,2023-08-22T20:06:18.531Z,,,,1.0,2023-08-22T20:06:18.530Z
32185,,,,2023-08-21T14:49:31.795Z,2023-08-21T17:07:58.527Z,,,3137.0,,
32173,180231.0,1.0,2023-08-21T16:47:42.805Z,2023-08-21T13:58:37.141Z,2023-08-21T17:06:12.924Z,,,,1.0,2023-08-21T17:06:12.923Z
32206,181584.0,2.0,2023-08-21T17:03:44.805Z,2023-08-21T17:01:36.322Z,2023-08-21T17:03:44.805Z,,,,2.0,
32197,,,2023-08-21T15:54:31.392Z,2023-08-21T15:46:46.265Z,2023-08-21T15:56:34.629Z,91726.0,,,,2023-08-21T15:56:34.629Z
32180,180539.0,1.0,2023-08-21T16:50:36.500Z,2023-08-21T14:11:48.610Z,2023-08-21T16:50:36.500Z,,,,1.0,
32198,181009.0,1.0,2023-08-21T18:43:04.939Z,2023-08-21T15:48:13.145Z,2023-08-21T18:43:04.940Z,,,,1.0,
32175,181707.0,1.0,,2023-08-21T14:03:16.223Z,2023-08-21T15:50:12.856Z,,,,1.0,
32178,181706.0,1.0,,2023-08-21T14:05:51.734Z,2023-08-21T15:47:01.745Z,,,,1.0,
32200,179774.0,2.0,2023-08-21T16:26:04.815Z,2023-08-21T16:04:46.337Z,2023-08-21T16:26:04.815Z,,,,2.0,
32204,,,2023-08-21T16:58:55.370Z,2023-08-21T16:39:11.710Z,2023-08-21T18:41:33.804Z,92246.0,,,,2023-08-21T18:41:33.804Z
32192,,,2023-08-21T15:28:20.921Z,2023-08-21T15:11:16.314Z,2023-08-21T15:28:20.921Z,92332.0,,,,
32174,181451.0,1.0,,2023-08-21T13:58:52.354Z,2023-08-21T15:27:59.293Z,,,,1.0,
32201,,,2023-08-21T16:23:35.876Z,2023-08-21T16:05:21.651Z,2023-08-21T16:23:35.876Z,90387.0,,,,
32186,,,2023-08-21T15:01:05.343Z,2023-08-21T14:56:24.728Z,2023-08-21T15:11:03.155Z,92332.0,,,,2023-08-21T15:11:03.155Z
32199,175833.0,1.0,2023-08-22T15:14:00.836Z,2023-08-21T15:57:01.588Z,2023-09-01T18:37:43.618Z,,,,1.0,2023-09-01T18:37:43.618Z
32177,181769.0,1.0,,2023-08-21T14:04:38.531Z,2023-08-21T16:17:39.124Z,,,,1.0,
32176,181769.0,1.0,2023-08-21T16:16:43.265Z,2023-08-21T14:04:13.878Z,2023-08-21T16:16:43.266Z,,,,1.0,
32202,179913.0,3.0,2023-08-21T17:05:03.613Z,2023-08-21T16:06:45.156Z,2023-11-17T20:41:17.934Z,,,,3.0,2023-11-17T20:41:17.933Z
32179,181704.0,2.0,2023-08-21T14:34:22.342Z,2023-08-21T14:09:55.246Z,2023-10-02T17:14:30.392Z,,,,2.0,2023-10-02T17:14:30.391Z
32182,181379.0,1.0,2023-08-21T16:55:12.344Z,2023-08-21T14:26:15.393Z,2023-09-20T17:57:58.196Z,,,,1.0,2023-09-20T17:57:58.196Z
32191,180098.0,2.0,2023-08-21T15:11:23.942Z,2023-08-21T15:07:22.950Z,2023-08-23T17:47:04.990Z,,,,2.0,2023-08-23T17:47:04.990Z
32219,181222.0,2.0,2023-08-22T20:25:55.401Z,2023-08-21T18:50:36.759Z,2023-08-22T20:25:55.402Z,,,,2.0,
32195,181694.0,1.0,2023-08-21T15:57:02.530Z,2023-08-21T15:33:08.875Z,2023-08-21T15:57:02.530Z,,,,1.0,
32212,174854.0,1.0,2023-08-22T18:03:16.548Z,2023-08-21T17:49:29.769Z,2023-08-22T18:03:16.549Z,,,,1.0,
32187,174854.0,1.0,2023-08-22T18:03:14.647Z,2023-08-21T15:03:53.510Z,2023-08-22T18:03:14.647Z,,,,1.0,
32189,174853.0,1.0,2023-08-22T18:02:03.825Z,2023-08-21T15:04:52.686Z,2023-08-22T18:02:03.826Z,,,,1.0,
32213,174853.0,1.0,2023-08-22T18:01:49.830Z,2023-08-21T17:49:50.825Z,2023-08-22T18:01:49.830Z,,,,1.0,
32194,181502.0,2.0,2023-08-21T15:56:52.533Z,2023-08-21T15:32:08.711Z,2023-08-21T15:56:52.533Z,,,,2.0,
32181,181489.0,1.0,2023-08-22T14:38:38.446Z,2023-08-21T14:24:32.663Z,2023-08-22T14:39:39.509Z,,,,1.0,
32196,,,2023-08-21T15:56:50.358Z,2023-08-21T15:36:44.050Z,2023-08-21T15:56:50.358Z,90388.0,,,,
32183,94265.0,1.0,,2023-08-21T14:27:40.322Z,2023-08-22T14:41:31.025Z,,,,1.0,2023-08-22T14:41:31.025Z
32240,182233.0,1.0,2023-08-22T14:27:28.773Z,2023-08-21T21:44:30.750Z,2023-08-22T21:34:32.146Z,,,,1.0,2023-08-22T21:34:32.145Z
32255,94265.0,2.0,,2023-08-22T14:41:48.411Z,2023-08-22T14:44:15.962Z,,,,2.0,
32250,,,,2023-08-22T12:57:48.094Z,2023-08-22T15:58:01.909Z,,,3145.0,,
32251,174720.0,1.0,2023-08-22T19:16:47.918Z,2023-08-22T13:35:17.488Z,2023-08-22T19:16:47.918Z,,,,1.0,
32249,182379.0,1.0,2023-08-22T20:54:56.505Z,2023-08-22T03:35:47.032Z,2023-08-22T20:54:56.505Z,,,,1.0,
32254,182117.0,1.0,2023-08-22T14:48:08.162Z,2023-08-22T14:30:04.550Z,2023-08-22T14:48:08.162Z,,,,1.0,
32252,180250.0,1.0,2023-08-22T22:55:27.908Z,2023-08-22T13:55:24.506Z,2023-08-22T22:55:27.909Z,,,,1.0,
32253,182149.0,1.0,2023-08-22T17:36:06.562Z,2023-08-22T14:11:54.641Z,2023-10-24T10:56:39.959Z,,,,1.0,2023-10-24T10:56:39.959Z
32256,182391.0,1.0,2023-08-23T16:00:44.671Z,2023-08-22T14:45:02.034Z,2024-02-02T21:42:00.254Z,,,,1.0,2024-02-02T21:42:00.254Z
32257,182391.0,2.0,2023-08-23T16:00:43.187Z,2023-08-22T14:48:20.531Z,2024-02-02T21:42:00.258Z,,,,2.0,2024-02-02T21:42:00.258Z
32258,181983.0,1.0,2023-08-22T16:02:00.659Z,2023-08-22T15:10:43.172Z,2023-08-22T16:02:00.659Z,,,,1.0,
32261,155963.0,3.0,2023-08-22T16:04:20.869Z,2023-08-22T15:43:49.415Z,2023-08-28T19:14:24.498Z,,,,3.0,2023-08-28T19:14:24.498Z
32268,180979.0,2.0,2023-08-22T21:22:08.519Z,2023-08-22T16:24:51.876Z,2023-09-07T20:18:51.109Z,,,,2.0,2023-09-07T20:18:51.109Z
32294,181881.0,1.0,2023-08-22T21:31:52.979Z,2023-08-22T20:42:39.635Z,2023-08-22T21:31:52.980Z,,,,1.0,
32259,182443.0,1.0,2023-08-22T15:39:31.413Z,2023-08-22T15:26:37.753Z,2023-08-22T15:39:31.413Z,,,,1.0,
32295,181881.0,1.0,2023-08-22T21:31:55.182Z,2023-08-22T20:42:49.820Z,2023-08-22T21:31:55.183Z,,,,1.0,
32299,182233.0,2.0,2023-08-22T21:30:22.236Z,2023-08-22T21:19:15.360Z,2023-08-22T21:34:32.149Z,,,,2.0,2023-08-22T21:34:32.149Z
32262,182242.0,1.0,2023-08-22T15:53:16.802Z,2023-08-22T15:46:08.556Z,2023-08-22T15:53:16.802Z,,,,1.0,
32260,178551.0,1.0,,2023-08-22T15:39:54.825Z,2023-08-22T16:01:01.078Z,,,,1.0,
32269,182460.0,1.0,2023-08-22T19:12:53.399Z,2023-08-22T16:36:09.429Z,2023-08-22T19:45:44.291Z,,,,1.0,2023-08-22T19:45:44.291Z
32266,126854.0,2.0,2023-08-23T20:09:07.880Z,2023-08-22T16:12:41.541Z,2023-08-23T20:09:07.881Z,,,,2.0,
32286,,,2023-08-22T19:41:49.924Z,2023-08-22T19:35:34.407Z,2023-08-22T19:47:49.408Z,91134.0,,,,2023-08-22T19:47:49.408Z
32273,181443.0,1.0,2023-08-22T22:50:10.309Z,2023-08-22T17:13:45.245Z,2023-08-23T05:30:38.458Z,,,,1.0,2023-08-23T05:30:38.457Z
32292,182523.0,1.0,2023-08-23T16:24:07.153Z,2023-08-22T20:40:32.702Z,2023-08-23T21:23:05.771Z,,,,1.0,2023-08-23T21:23:05.771Z
32267,179391.0,4.0,2023-08-22T17:24:23.250Z,2023-08-22T16:13:34.102Z,2023-08-22T17:24:23.250Z,,,,4.0,
32285,179863.0,5.0,2023-08-22T20:28:23.751Z,2023-08-22T19:31:35.834Z,2023-08-22T20:28:23.752Z,,,,5.0,
32282,179863.0,5.0,2023-08-22T20:28:25.212Z,2023-08-22T19:19:46.764Z,2023-08-22T20:28:25.213Z,,,,5.0,
32281,181184.0,1.0,2023-08-23T16:26:16.356Z,2023-08-22T19:19:21.806Z,2023-08-23T16:26:16.356Z,,,,1.0,
32290,181785.0,1.0,2023-08-22T20:30:12.693Z,2023-08-22T19:59:35.388Z,2023-08-22T20:30:12.693Z,,,,1.0,
32275,,,2023-08-22T18:54:56.731Z,2023-08-22T17:49:19.013Z,2023-08-22T18:54:56.732Z,,30029.0,,,
32288,181184.0,1.0,2023-08-23T16:26:17.952Z,2023-08-22T19:40:47.281Z,2023-08-23T16:26:17.952Z,,,,1.0,
32276,,,2023-08-22T19:04:30.344Z,2023-08-22T18:06:54.498Z,2023-08-22T19:12:05.579Z,92057.0,,,,2023-08-22T19:12:05.579Z
32270,180893.0,1.0,,2023-08-22T16:45:34.529Z,2023-08-22T21:51:00.716Z,,,,1.0,2023-08-22T21:51:00.715Z
32297,,,2023-08-22T21:12:35.186Z,2023-08-22T20:54:20.050Z,2023-08-22T21:54:50.588Z,,,3153.0,,2023-08-22T21:54:50.588Z
32279,181769.0,2.0,,2023-08-22T19:11:43.474Z,2023-08-22T19:20:14.767Z,,,,2.0,
32280,,,2023-08-22T19:21:26.996Z,2023-08-22T19:15:26.497Z,2023-08-22T19:21:26.997Z,92560.0,,,,
32298,182157.0,1.0,2023-08-23T16:28:12.371Z,2023-08-22T21:16:16.498Z,2023-08-24T17:50:55.233Z,,,,1.0,2023-08-24T17:50:55.232Z
32271,179014.0,1.0,2023-08-22T22:41:38.519Z,2023-08-22T16:46:26.489Z,2023-08-22T22:41:38.519Z,,,,1.0,
32302,179488.0,1.0,2023-08-22T22:43:07.007Z,2023-08-22T21:40:34.854Z,2023-08-22T22:43:07.007Z,,,,1.0,
32287,181472.0,1.0,2023-08-22T21:04:35.832Z,2023-08-22T19:39:54.595Z,2023-08-22T21:05:30.998Z,,,,1.0,2023-08-22T21:05:30.998Z
32300,181865.0,1.0,2023-08-23T19:26:26.056Z,2023-08-22T21:26:42.642Z,2023-08-23T19:51:01.765Z,,,,1.0,2023-08-23T19:51:01.765Z
32301,182233.0,3.0,2023-08-22T22:44:50.210Z,2023-08-22T21:35:09.687Z,2023-08-22T22:44:50.211Z,,,,3.0,
32293,181379.0,2.0,2023-08-22T21:00:19.551Z,2023-08-22T20:41:23.502Z,2023-09-20T17:57:58.200Z,,,,2.0,2023-09-20T17:57:58.200Z
32265,126854.0,2.0,2023-08-23T20:09:14.914Z,2023-08-22T16:12:06.629Z,2023-08-23T20:09:14.915Z,,,,2.0,
32305,,,2023-08-23T14:10:23.549Z,2023-08-22T22:17:45.583Z,2023-08-23T14:10:23.549Z,91058.0,,,,
32306,,,2023-08-22T22:49:15.848Z,2023-08-22T22:25:33.753Z,2023-08-22T22:49:15.848Z,89458.0,,,,
32263,,,,2023-08-22T15:57:51.631Z,2023-08-23T14:10:46.312Z,92362.0,,,,
